window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
217,221.9903399019995,222.9883392239999,0,normal,1.121850663943035,0.056303473698981,1.1232626555441074,1.004278397656745,1.2144852983877574,0.21020690073101234,1.127268672500039,-1.0021254214746174,4.0,1.5789207168732649,normal_20260817_100640.csv
218,222.99033817100008,223.98833798299984,0,normal,1.121512854460385,0.05630758279414751,1.122925476868345,0.9962649045309184,1.2248359645274955,0.22857105999657712,1.1238836461128885,-0.9178901915800015,4.0,1.5789732726232357,normal_20260817_100640.csv
219,223.99033820800014,224.98833915900013,0,normal,1.1219312851207957,0.05639939403220653,1.123347987125984,1.0069404252486838,1.2348474116262298,0.22790698637754603,1.1185931566034184,-0.8007659173240667,4.0,1.584110181283337,normal_20260817_100640.csv
220,224.990338736,225.98833943699992,0,normal,1.1206028282851734,0.055700521175928705,1.121986295290633,1.006970635122991,1.225630458172446,0.21865982304945497,1.1210990767991915,-1.157978313247429,4.0,1.5450943583334822,normal_20260817_100640.csv
221,225.9903379769994,226.98840777799978,0,normal,1.1170536545988015,0.05850002655949841,1.118584427014787,1.006970635122991,1.2414870679954744,0.23451643287248336,1.1219941443697463,-0.9992140402052945,4.0,1.7043302526831003,normal_20260817_100640.csv
222,226.9903695969997,227.98834178000016,0,normal,1.1223933062253963,0.06013740317326316,1.1240032211341744,0.9882787764593552,1.237412906026117,0.24913412956676173,1.1272349400191604,-1.0606237105077863,4.0,1.8010855932602734,normal_20260817_100640.csv
223,227.99034193099942,228.9883368820001,0,normal,1.1222574570346038,0.05594073015454847,1.1236508199436335,1.0145548481969815,1.2290508288919542,0.21449598069497267,1.1240866292239222,-0.9931069457733468,4.0,1.5587209764338767,normal_20260817_100640.csv
224,228.99033832900022,229.98868166800003,0,normal,1.122190452148862,0.05586121325153075,1.1235799419889978,0.9948058353266732,1.2197963108650558,0.22499047553838258,1.1246953587527602,-0.8112877792395743,4.0,1.554051985441765,normal_20260817_100640.csv
225,229.9903611059999,230.98865156600004,0,normal,1.1221228811741562,0.057802406052092796,1.123610643684012,0.997066101118677,1.2308254181645746,0.23375931704589759,1.1225836850765292,-0.9849524628889315,4.0,1.6639040162053906,normal_20260817_100640.csv
226,230.9903586139999,231.9883876269996,0,normal,1.1244704986767506,0.05673085814316381,1.1259006584330609,0.985026050416942,1.224500632911229,0.23947458249428688,1.1242895756876874,-0.7706705410385504,4.0,1.6034256889648792,normal_20260817_100640.csv
227,231.990401389,232.98833806199946,0,normal,1.1230505125343984,0.057688195640228826,1.1245311830358462,0.9949357868727006,1.234329976140902,0.23939418926820133,1.1304686682964724,-1.0671030360765092,4.0,1.6573521756252096,normal_20260817_100640.csv
228,232.99034024999946,233.98865801299962,0,normal,1.1215546103966079,0.057686971303000045,1.1230371902835632,1.0048234770346482,1.212511191700926,0.20768771466627767,1.119578536771762,-1.0932330071702898,4.0,1.6572864022949645,normal_20260817_100640.csv
229,233.99036537600023,234.98940822199984,0,normal,1.1209489452083148,0.05802229171935949,1.1224496087130147,1.004217815018236,1.2405862606042353,0.23636844558599934,1.1242556453738253,-1.0093686023926378,4.0,1.6769067349559614,normal_20260817_100640.csv
230,234.99036066000008,235.988697236,0,normal,1.1188565908680845,0.05709149806273603,1.1203122377623125,1.0085629231733635,1.251225519241036,0.2426625960676725,1.1163506158109184,-0.8550383041100695,4.0,1.6238068875522074,normal_20260817_100640.csv
231,235.99035763699976,236.98834515599992,0,normal,1.1188389715840765,0.0596648955809516,1.120428732271714,0.9968753984325224,1.2551336741558643,0.2582582757233419,1.1164154468655474,-0.8585161571266684,4.0,1.7729543421447094,normal_20260817_100640.csv
