window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
102,105.99228508399939,106.99028350999926,0,normal,1.1220045690126457,0.047737657826367616,1.1230196511459627,1.0406936436819436,1.2225675809541163,0.18187393727217271,1.119674766572476,-1.083000006334901,51.0,1.1354024396512716,normal_20260817_100340.csv
103,106.99228223399952,107.99029717899977,0,normal,1.1225385029472335,0.045959685170633584,1.1234789643157541,1.012378703845552,1.2239104746671627,0.21153177082161068,1.1180083118532282,-0.8556793438134505,53.0,1.0519714791396095,normal_20260817_100340.csv
104,107.99228229199981,108.99028325499968,0,normal,1.123462314066339,0.047751627121034555,1.1244766733996752,1.0335220752359382,1.2495468538634316,0.21602477862749336,1.1280813153674012,-0.7454629296462447,53.0,1.1355669130396768,normal_20260817_100340.csv
105,108.99228723799936,109.99028349699985,0,normal,1.1232135552392692,0.04915423345715706,1.124288588103606,1.0254404614603423,1.2217773201365294,0.1963368586761871,1.1256242913664805,-1.1153410737437748,53.0,1.2032983087537907,normal_20260817_100340.csv
106,109.99228373999996,110.9902832580001,0,normal,1.123604897546983,0.04583005616877718,1.124539176658599,1.0409274614496438,1.2117959605478144,0.1708684990981706,1.12529700079579,-1.0819489026650377,53.0,1.0467629227896875,normal_20260817_100340.csv
107,110.99228335299996,111.99028350099981,0,normal,1.1226954822642399,0.04838117075336137,1.1237374620346159,1.0024289800280115,1.2202825164690343,0.2178535364410228,1.1215873840231976,-0.8320604169743779,53.0,1.1657388279120162,normal_20260817_100340.csv
108,111.99228790999952,112.99028357699991,0,normal,1.1216842318393907,0.04389852233134791,1.1225429150905544,1.0362264038326758,1.204462452714903,0.1682360488822272,1.1244451431706215,-1.3248822128725752,53.0,0.9598327213642456,normal_20260817_100340.csv
109,112.99228380099977,113.9902835969997,0,normal,1.1231219055317616,0.0480826745793598,1.12415068308479,1.020586111016606,1.2264926457178615,0.20590653470125564,1.122373654359367,-1.0189569546802824,53.0,1.151422845074132,normal_20260817_100340.csv
110,113.99228387699989,114.99028387699947,0,normal,1.1201612928387321,0.0461059493542877,1.121109754011622,1.024817300790731,1.223512733893685,0.198695433102954,1.1205969837546412,-0.8316001307081802,53.0,1.058856880526892,normal_20260817_100340.csv
111,114.99228371199936,115.99028382300004,0,normal,1.1213988798463983,0.04504699367596809,1.122303292056118,1.0319461904576226,1.2094968333980871,0.17755064294046452,1.1237144655115907,-1.1292782333352502,53.0,1.0109615143305963,normal_20260817_100340.csv
112,115.99228382499952,116.99028356500004,0,normal,1.1222865872791181,0.048260696362472724,1.1233237640146316,1.0275371380149725,1.2105966875883976,0.18305954957342507,1.1251280327144997,-1.048207700612189,53.0,1.1599570707072342,normal_20260817_100340.csv
113,116.99228416000008,117.99028390099922,0,normal,1.1212490731394043,0.048006236095184694,1.1222762951786873,1.017092783378193,1.2191227829878333,0.2020299996096402,1.1212279563050505,-1.0159900855747745,53.0,1.147710974895946,normal_20260817_100340.csv
114,117.992283865,118.99028675399951,0,normal,1.122927288398749,0.04600818546120532,1.1238694088549612,1.0186841806958622,1.2327085056898082,0.21402432499394597,1.1182972149304016,-1.073213959906387,53.0,1.0541619864402292,normal_20260817_100340.csv
115,118.99228807100009,119.99028379299945,0,normal,1.1206310687746839,0.04551142842088839,1.121554850384055,1.0318209001566114,1.2330045985315707,0.2011836983749593,1.1191844888131717,-1.01071301421789,53.0,1.0317815270289115,normal_20260817_100340.csv
116,119.99228381299964,120.99028333199932,0,normal,1.1233077037034431,0.047163922234024575,1.124297395158416,1.031784047172663,1.215161396687699,0.18337734951503615,1.119442673833725,-1.2130792248073359,51.0,1.1077949932163997,normal_20260817_100340.csv
117,120.99228353799937,121.99028390799958,0,normal,1.121389085182283,0.046935099169404776,1.1223708762704063,1.0029447342700393,1.215818354031555,0.21287361976151575,1.1190961486842852,-0.800402756209416,53.0,1.0975556324080464,normal_20260817_100340.csv
118,121.9922836879996,122.99028333599928,0,normal,1.1224465350986006,0.04512986666439429,1.123353430145651,1.0352351472008663,1.2281532844071217,0.1929181372062554,1.1210583749296912,-0.8588210115459609,51.0,1.0142963616022243,normal_20260817_100340.csv
119,122.99228637499984,123.99028350399932,0,normal,1.1218312476246237,0.04755618206900013,1.1228387856678268,1.0320051453360104,1.2241465721064613,0.19214142677045087,1.120508754985877,-0.772807507390826,51.0,1.1263032969273958,normal_20260817_100340.csv
120,123.992286488,124.99028317299964,0,normal,1.1228966760480008,0.04415801852835726,1.1237645997627794,1.0403720584483225,1.2090314512038138,0.16865939275549136,1.120783365677346,-1.0530922617385354,51.0,0.9710864423682957,normal_20260817_100340.csv
