timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T17:46:32.442+02:00,61,256.38283677150804,0.07985480720896662,1,0.158594,207.41018686117775,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:31.829+02:00,10044645117788,10044646254872,0.448134,0.51256,1.137084,612.313223,613.450307,0,0,0,0,0,19.434855142943555,673234944,671219712
2026-09-18T17:46:33.059+02:00,62,256.681154285868,0.07985480720896662,1,0.144038,207.27168071246203,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:32.446+02:00,10045262090791,10045263121207,0.394522,0.474745,1.030416,612.722392,613.752808,0,0,0,0,0,17.832080649401263,673234944,671219712
2026-09-18T17:46:33.679+02:00,63,256.303188962241,0.07985480720896662,1,0.256484,207.27071053019748,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:33.065+02:00,10045881104791,10045883176939,0.892767,0.896101,2.072148,612.72526,614.797408,0,0,0,0,0,22.576903585699203,673234944,671219712
2026-09-18T17:46:34.296+02:00,64,256.1268569417298,0.07985480720896662,1,0.139983,207.31878268470393,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:33.682+02:00,10046498847557,10046499843362,0.360244,0.478245,0.995805,612.583184,613.578989,0,0,0,0,0,25.94803438400324,673234944,671219712
2026-09-18T17:46:34.914+02:00,65,256.60044639309245,0.07985480720896662,1,0.245113,207.03022275770564,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:34.299+02:00,10047116409321,10047118252874,0.756525,0.816173,1.843553,613.437006,615.280559,0,0,0,0,0,16.16941976534625,673234944,671219712
2026-09-18T17:46:35.532+02:00,66,255.83623582993945,0.07985480720896662,1,0.154853,207.16355117371333,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:34.918+02:00,10047734373715,10047735390705,0.340318,0.505412,1.01699,613.042204,614.059194,0,0,0,0,0,21.06638084663741,673234944,671219712
2026-09-18T17:46:36.150+02:00,67,256.2075400849183,0.07985480720896662,1,0.147594,207.51372458601676,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:35.537+02:00,10048352505499,10048353510897,0.330799,0.511097,1.005398,612.007713,613.013111,0,0,0,0,0,14.560398067303051,673234944,671219712
2026-09-18T17:46:36.769+02:00,68,256.43668688088655,0.07985480720896662,1,0.158779,207.22319523302457,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:36.155+02:00,10048971381788,10048972514964,0.421911,0.535819,1.133176,612.865755,613.998931,0,0,0,0,0,16.154807253031827,673234944,671219712
2026-09-18T17:46:37.387+02:00,69,256.15583418061334,0.07985480720896662,1,0.154056,206.95520315462565,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:36.772+02:00,10049589332623,10049590701709,0.701136,0.497411,1.369086,613.659372,615.028458,0,0,0,0,0,14.558721911703364,673234944,671219712
2026-09-18T17:46:38.005+02:00,70,256.2235655883948,0.07985480720896662,1,0.139408,206.91505351427736,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:37.390+02:00,10050207599497,10050208554302,0.316558,0.483134,0.954805,613.778446,614.733251,0,0,0,0,0,12.948099387092462,673234944,671219712
