name,start_s,end_s,xyz_points,observed_span_s,observed_rate_xyz_per_s,host_interval_max_ms,host_intervals_over_10ms,quality_flags_clear,gap_flagged_points,overrun_flagged_points,saturated_flagged_points,vector_ac_rms_g,mean_x_g,std_x_g,ac_rms_x_g,mean_y_g,std_y_g,ac_rms_y_g,mean_z_g,std_z_g,ac_rms_z_g
Lauf_1,50,55,1035,4.993087328,207.08630393896448,5.843447,0,True,0,0,0,0.199916154615595,-0.21944376811594157,0.17010710700164164,0.17010710700164164,-0.026734782608695634,0.03088857969197553,0.03088857969197553,-1.0708947826086963,0.10037896526878026,0.10037896526878026
Lauf_1,55,60,1036,4.998912436,207.04503494527705,5.994965,0,True,0,0,0,0.19955995723733966,-0.2195481660231654,0.16954344509484523,0.16954344509484523,-0.027021428571428575,0.030532358685773236,0.030532358685773236,-1.0709226833976824,0.10073217872667757,0.10073217872667757
Lauf_1,60,65,1035,4.993454054,207.07109524152239,6.305687,0,True,0,0,0,0.20011278447346847,-0.2189727536231882,0.16967169461429657,0.16967169461429657,-0.02710405797101451,0.032205290515007944,0.032205290515007944,-1.071697391304348,0.10109135383049167,0.10109135383049167
Lauf_1,65,70,1035,4.994115859,207.04365481161338,5.869984,0,True,0,0,0,0.19899973826308281,-0.21885594202898564,0.16948655412719252,0.16948655412719252,-0.02710782608695647,0.029226813620450227,0.029226813620450227,-1.0715391304347817,0.10010493076997384,0.10010493076997384
Lauf_1,70,75,1036,4.997947821,207.08499509563006,5.849873,0,True,0,0,0,0.199284988671076,-0.21932982625482592,0.1694631058250647,0.1694631058250647,-0.026953667953667926,0.031264360346229,0.031264360346229,-1.0708323359073355,0.1000964647022806,0.1000964647022806
Lauf_1,75,80,1035,4.992443382,207.1130147871149,6.05778,0,True,0,0,0,0.19832648180569135,-0.21873913043478252,0.1689029362092723,0.1689029362092723,-0.026821449275362293,0.030493827423645627,0.030493827423645627,-1.0707817391304328,0.09937463466280885,0.09937463466280885
Lauf_1,80,85,1036,4.997732653,207.0939107514521,5.861855,0,True,0,0,0,0.19888426709690735,-0.21945781853281857,0.1690728271913292,0.1690728271913292,-0.026833204633204603,0.030403325135675816,0.030403325135675816,-1.0709904440154414,0.10022459091909215,0.10022459091909215
Lauf_1,85,90,1035,4.991951232,207.13343379072498,7.038501,0,True,0,0,0,0.1995268195819629,-0.21958695652173885,0.16943141155397382,0.16943141155397382,-0.02645217391304346,0.031164674393561655,0.031164674393561655,-1.0710455072463765,0.10066137084932071,0.10066137084932071
Lauf_1,90,95,1035,4.993827511,207.0556096946457,6.120244,0,True,0,0,0,0.19836398409132405,-0.21933826086956482,0.16872225418671064,0.16872225418671064,-0.02700231884057965,0.03034928254744612,0.03034928254744612,-1.070842028985506,0.09979976039847659,0.09979976039847659
Lauf_1,95,100,1036,4.997559062,207.10110419101235,5.854115,0,True,0,0,0,0.19853391912430673,-0.21961216216216167,0.1688680820575519,0.1688680820575519,-0.026844498069498044,0.030706447618166686,0.030706447618166686,-1.0714384169884168,0.09978177178088922,0.09978177178088922
Lauf_1,100,105,1035,4.992160489,207.12475135332133,5.981818,0,True,0,0,0,0.19911990324997486,-0.2188936231884057,0.16911102524048216,0.16911102524048216,-0.026180869565217396,0.030326710556156614,0.030326710556156614,-1.0722211594202895,0.10065032359230372,0.10065032359230372
