recording,method,window,source_window_start_ns,source_window_complete_ns,source_complete_elapsed_s,phase,score,threshold,prediction
isolation_forest_awaiting_call_02,tflite_autoencoder,22,6426223198918,6426834424026,13.594004908,pre_cue,0.19203060847748551,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,23,6426842150265,6427453994133,14.213575015,pre_cue,0.19396729155441092,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,24,6427457996178,6428070286472,14.829867354,pre_cue,0.17395605280423077,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,25,6428076510134,6428688892778,15.44847366,pre_cue,0.19146460616433184,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,26,6428693312825,6429306210173,16.065791055,pre_cue,0.17494767235290265,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,27,6429311504703,6429923596605,16.683177487,pre_cue,0.19645967439533685,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,28,6429934106961,6430541860353,17.301441235,pre_cue,0.21170831454760208,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,29,6430545906417,6431158983134,17.918564016,pre_cue,0.16961801249207356,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,30,6431164325053,6431775256357,18.534837239,pre_cue,0.20349792316276746,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,31,6431783023300,6432394096899,19.153677781,pre_cue,0.1742840396979138,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,32,6432398766891,6433010797399,19.770378281,pre_cue,0.18141410036528025,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,33,6433017386784,6433629325050,20.388905932,pre_cue,0.20114924796024525,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,34,6433634299265,6434246592494,21.006173376,pre_cue,0.17201401351951814,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,35,6434250467040,6434865041773,21.624622655,pre_cue,0.19170915331461721,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,36,6434868785244,6435480906250,22.240487132,pre_cue,0.17860017766781233,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,37,6435487733950,6436099798380,22.859379262,pre_cue,0.17439762685936433,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,38,6436103632981,6436717343951,23.476924833,pre_cue,0.17097025842757496,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,39,6436723062945,6437334495334,24.094076216,pre_cue,0.16827225242856989,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,40,6437342923593,6437951924792,24.711505674,pre_cue,0.18461270566726765,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,41,6437957863990,6438570660845,25.330241727,pre_cue,0.17778047501327668,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,42,6438574690890,6439187395836,25.946976718,pre_cue,0.15844139322112868,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,43,6439193607868,6439805845275,26.565426157,pre_cue,0.19698397936669862,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,44,6439812237604,6440422859543,27.182440425,pre_cue,0.1831161000647601,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,45,6440427987295,6441039483958,27.79906484,pre_cue,0.18791936975438328,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,46,6441045856972,6441656820763,28.416401645,pre_cue,0.19850173333469825,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,47,6441663787759,6442275015957,29.034596839,pre_cue,0.19574920406503585,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,48,6442281872916,6442892073389,29.651654271,pre_cue,0.16283598310446715,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,49,6442898209606,6443509864673,30.269445555,pre_cue,0.18588415612495432,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,50,6443516830207,6444128026439,30.887607321,pre_cue,0.18021340908277228,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,51,6444133905544,6444745709758,31.50529064,pre_cue,0.17510968930150858,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,52,6444753835017,6445363373188,32.12295407,pre_cue,0.17588221229443635,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,53,6445367992105,6445981597729,32.741178611,pre_cue,0.19463786647292144,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,54,6445986515888,6446599466510,33.359047392,pre_cue,0.19153843314831284,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,55,6446603850982,6447216194935,33.975775817,pre_cue,0.1824079446372006,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,56,6447225947697,6447833272675,34.592853557,pre_cue,0.19527612503895053,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,57,6447840547617,6448451815640,35.211396522,pre_cue,0.20406404550184817,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,58,6448459514119,6449069142786,35.828723668,pre_cue,0.18624645753836275,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,59,6449074118500,6449686320542,36.445901424,pre_cue,0.19193847373813944,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,60,6449695625729,6450304238910,37.063819792,pre_cue,0.18001672853616224,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,61,6450309136495,6450922653519,37.682234401,pre_cue,0.17098541123135172,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,62,6450927062696,6451539663791,38.299244673,pre_cue,0.18972382747717256,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,63,6451544353394,6452157979843,38.917560725,pre_cue,0.17162144719555528,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,64,6452164856895,6452774343390,39.533924272,pre_cue,0.17045473539580058,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,65,6452783626299,6453393379608,40.15296049,pre_cue,0.17488866997709032,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,66,6453399566881,6454010209636,40.769790518,pre_cue,0.20454939731202212,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,67,6454016325779,6454628611685,41.388192567,pre_cue,0.1924869288965905,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,68,6454634108308,6455245423321,42.005004203,pre_cue,0.19357053459774262,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,69,6455253585413,6455863857535,42.623438417,pre_cue,0.1596551793569668,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,70,6455867796322,6456480122207,43.239703089,pre_cue,0.18617818898086114,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,71,6456486141053,6457097857825,43.857438707,pre_cue,0.17970924075352931,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,72,6457105888157,6457716113091,44.475693973,pre_cue,0.18775970551909885,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,73,6457723421496,6458333872467,45.093453349,pre_cue,0.19069240497962361,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,74,6458339877258,6458952046269,45.711627151,pre_cue,0.19834380036249044,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,75,6458956950520,6459569905236,46.329486118,pre_cue,0.17962171224579038,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,76,6459575682193,6460187518553,46.947099435,pre_cue,0.20447663442744282,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,77,6460194337345,6460804765202,47.564346084,straddling,0.17920033631577326,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,78,6460809706491,6461422566315,48.182147197,between_cues,0.1892662058386764,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,79,6461426533509,6462039350276,48.798931158,between_cues,0.18786524020372278,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,80,6462043998879,6462657010443,49.416591325,between_cues,0.19742934967843304,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,81,6462664472848,6463276404834,50.035985716,between_cues,0.19537484514632053,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,82,6463286265818,6463893192108,50.65277299,between_cues,0.1753209797038656,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,83,6463897850896,6464510203326,51.269784208,between_cues,0.17253343177863587,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,84,6464518387028,6465128952713,51.888533595,between_cues,0.19210203823148042,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,85,6465179047079,6465745653559,52.505234441,between_cues,0.1910985296745095,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,86,6465753628113,6466363452258,53.12303314,between_cues,0.18378108215645175,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,87,6466369746993,6466980536454,53.740117336,between_cues,0.18973035724053608,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,88,6466987181616,6467598369781,54.357950663,between_cues,0.18766389623097743,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,89,6467604448516,6468216988535,54.976569417,between_cues,0.1875701132032622,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,90,6468222613139,6468834112414,55.593693296,between_cues,0.1825496092202258,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,91,6468841260448,6469451713090,56.211293972,between_cues,0.1902710628118395,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,92,6469458273215,6470070158304,56.829739186,between_cues,0.1833412565997108,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,93,6470074564183,6470687289959,57.446870841,between_cues,1.2440252898024338,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,94,6470693190545,6471304531483,58.064112365,between_cues,4.098136102479126,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,95,6471312645593,6471922426842,58.682007724,between_cues,0.2060517995092748,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,96,6471927427537,6472540535885,59.300116767,between_cues,0.16374773938916057,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,97,6472547305566,6473157110184,59.916691066,between_cues,0.25444984372196355,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,98,6473164643125,6473775921672,60.535502554,between_cues,4.642034095212504,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,99,6473783250483,6474391886560,61.151467442,between_cues,1.320412394579816,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,100,6474397448479,6475010530379,61.770111261,between_cues,0.20505258349689104,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,101,6475016382428,6475628060954,62.387641836,between_cues,0.19032138497292195,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,102,6475633965300,6476246056363,63.005637245,between_cues,3.404393226436279,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,103,6476253489156,6476862710157,63.622291039,between_cues,2.6378267517003127,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,104,6476872809086,6477480710991,64.240291873,between_cues,0.205553034328157,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,105,6477489587454,6478098592341,64.858173223,between_cues,0.22836977359881439,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,106,6478113152872,6478715517449,65.475098331,between_cues,2.2533031455142014,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,107,6478727623678,6479334438151,66.094019033,between_cues,3.9081352187496257,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,108,6479347665216,6479951612480,66.711193362,between_cues,0.220462975169634,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,109,6479959884016,6480569182864,67.328763746,between_cues,0.19058349362250482,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,110,6480573884337,6481187262137,67.946843019,between_cues,0.20501279500955624,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,111,6481195967951,6481804732001,68.564312883,between_cues,0.697886445055704,0.47720259914362284,1
isolation_forest_awaiting_call_02,tflite_autoencoder,112,6481810134160,6482422008511,69.181589393,between_cues,0.18221606090018896,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,113,6482431915625,6483040528191,69.800109073,between_cues,0.1780903991103476,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,114,6483046825667,6483656425660,70.416006542,between_cues,0.18976446838722674,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,115,6483662202987,6484274263651,71.033844533,between_cues,0.20042032158482867,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,116,6484280571145,6484892463123,71.652044005,between_cues,0.1976251687297458,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,117,6484899192304,6485510333520,72.269914402,between_cues,0.1824934339475652,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,118,6485516130125,6486127408415,72.886989297,between_cues,0.18991738287854285,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,119,6486134669393,6486745370922,73.504951804,between_cues,0.19481080522252303,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,120,6486752333233,6487362867204,74.122448086,between_cues,0.17771754983678414,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,121,6487372565688,6487981618248,74.74119913,between_cues,0.19009044722939908,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,122,6487997698226,6488598381139,75.357962021,between_cues,0.20632890840376117,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,123,6488647595427,6489215594901,75.975175783,between_cues,0.18903149829762025,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,124,6489220222984,6489833244181,76.592825063,between_cues,0.17842467236934567,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,125,6489839478175,6490451875666,77.211456548,between_cues,0.19686501059666264,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,126,6490455681266,6491068714091,77.828294973,between_cues,0.21103741609378565,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,127,6491076696089,6491685819720,78.445400602,between_cues,0.2031428644140032,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,128,6491691804769,6492303339885,79.062920767,between_cues,0.18842356868477625,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,129,6492314875464,6492921383699,79.680964581,between_cues,0.18135924749645693,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,130,6492927275545,6493540062310,80.299643192,between_cues,0.18407985255050838,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,131,6493546321231,6494157358177,80.916939059,between_cues,0.16078113091005738,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,132,6494164414636,6494775399489,81.534980371,between_cues,0.2061094180908094,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,133,6494779494238,6495392316112,82.151896994,between_cues,0.20743136907063828,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,134,6495397315845,6496010103459,82.769684341,between_cues,0.20053978841170897,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,135,6496016049620,6496627477601,83.387058483,between_cues,0.17528556309451424,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,136,6496638439105,6497246093152,84.005674034,between_cues,0.18534001722670687,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,137,6497255929746,6497863075810,84.622656692,straddling,0.19668068343505096,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,138,6497866960614,6498480582338,85.24016322,post_cue,0.16853846670761022,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,139,6498486243998,6499097489531,85.857070413,post_cue,0.18524530312439058,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,140,6499105444825,6499716106264,86.475687146,post_cue,0.17076318179995642,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,141,6499720301032,6500333288919,87.092869801,post_cue,0.179251888327331,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,142,6500339007635,6500950400463,87.709981345,post_cue,0.17384951308013563,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,143,6500957699367,6501568857341,88.328438223,post_cue,0.18926844791781092,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,144,6501574739372,6502185704308,88.94528519,post_cue,0.17614014033948658,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,145,6502191674376,6502804605779,89.564186661,post_cue,0.18779750813280258,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,146,6502809732327,6503422137598,90.18171848,post_cue,0.17971860276318452,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,147,6503426746163,6504039165082,90.798745964,post_cue,0.1825211391967041,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,148,6504047598544,6504656324584,91.415905466,post_cue,0.17973624328055848,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,149,6504666780272,6505274208142,92.033789024,post_cue,0.1797680309301745,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,150,6505281697305,6505892954053,92.652534935,post_cue,0.180020028963176,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,151,6505897286525,6506509421255,93.269002137,post_cue,0.17647311165594756,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,152,6506515756990,6507127989701,93.887570583,post_cue,0.18058110851193807,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,153,6507134458011,6507745942775,94.505523657,post_cue,0.1767147363606784,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,154,6507750504099,6508362423864,95.122004746,post_cue,0.21766345090902442,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,155,6508368669173,6508981053382,95.740634264,post_cue,0.1875505319463334,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,156,6508986034022,6509598398064,96.357978946,post_cue,0.19870362826283797,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,157,6509607129230,6510216405153,96.975986035,post_cue,0.18247567222039032,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,158,6510220905681,6510835032725,97.594613607,post_cue,0.1794962951304221,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,159,6510839719679,6511451638384,98.211219266,post_cue,0.18912359347890906,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,160,6511456419209,6512069775676,98.829356558,post_cue,0.17692995640324757,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,161,6512076306707,6512686058111,99.445638993,post_cue,0.17630302673739462,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,162,6512695534908,6513305620533,100.065201415,post_cue,0.18585620944814232,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,163,6513310037949,6513921349188,100.68093007,post_cue,0.17760414906399524,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,164,6513926450013,6514540532608,101.30011349,post_cue,0.18434855896431893,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,165,6514546213360,6515158478766,101.918059648,post_cue,0.18550038126273183,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,166,6515162077958,6515774964420,102.534545302,post_cue,0.18532144053008404,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,167,6515780883969,6516392079574,103.151660456,post_cue,0.19928575340687674,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,168,6516397940420,6517010232842,103.769813724,post_cue,0.19732150145786895,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,169,6517016213946,6517627474088,104.38705497,post_cue,0.16560103140367932,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,170,6517634534435,6518245207223,105.004788105,post_cue,0.19482459684637599,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,171,6518251388865,6518864504898,105.62408578,post_cue,0.17312976939156718,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,172,6518868695462,6519481403659,106.240984541,post_cue,0.17028438407199,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,173,6519486647355,6520098504661,106.858085543,post_cue,0.19679069796387458,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,174,6520107144216,6520716950480,107.476531362,post_cue,0.18033303944967535,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,175,6520721462378,6521333941740,108.093522622,post_cue,0.18378641620299044,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,176,6521339643140,6521952645891,108.712226773,post_cue,0.18731509353055684,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,177,6521957284419,6522569178038,109.32875892,post_cue,0.2076990280367935,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,178,6522576248626,6523186750704,109.946331586,post_cue,0.19260131169372877,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,179,6523194064867,6523805529187,110.565110069,post_cue,0.17193164996590302,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,180,6523809827177,6524421749386,111.181330268,post_cue,0.17560615395375953,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,181,6524427546527,6525039255272,111.798836154,post_cue,0.1859012164810577,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,182,6525047529974,6525657674882,112.417255764,post_cue,0.18279670498370373,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,183,6525667298882,6526276269879,113.035850761,post_cue,0.16967764993231127,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,184,6526281385538,6526893227855,113.652808737,post_cue,0.1750038818787392,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,185,6526897863068,6527510593127,114.270174009,post_cue,0.17195609769513234,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,186,6527521162019,6528128365084,114.887945966,post_cue,0.16338194027455546,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,187,6528132688556,6528746797190,115.506378072,post_cue,0.17114794990723028,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,188,6528750978569,6529364020182,116.123601064,post_cue,0.1847624636713987,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,189,6529368746321,6529981443210,116.741024092,post_cue,0.197964216844727,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,190,6529987533963,6530599636407,117.359217289,post_cue,0.16784684923381255,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,191,6530606374494,6531216277617,117.975858499,post_cue,0.20075922504453084,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,192,6531225350543,6531834611312,118.594192194,post_cue,0.19630216930955116,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,193,6531839258729,6532452103523,119.211684405,post_cue,0.1929334239725525,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,194,6532457554219,6533070226216,119.829807098,post_cue,0.1844431655177097,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,195,6533075001115,6533687669185,120.447250067,post_cue,0.18554844321843525,0.47720259914362284,0
isolation_forest_awaiting_call_02,tflite_autoencoder,196,6533691962064,6534303884021,121.063464903,post_cue,0.16106886620751984,0.47720259914362284,0
rms_awaiting_call_01,rms,1,6589093043189,6589706012256,0.624721071,pre_cue,0.4469012596155998,1.296361072562011,0
rms_awaiting_call_01,rms,2,6589711456618,6590323146701,1.241855516,pre_cue,0.41779736025993114,1.296361072562011,0
rms_awaiting_call_01,rms,3,6590329694343,6590941702537,1.860411352,pre_cue,0.4268756749954967,1.296361072562011,0
rms_awaiting_call_01,rms,4,6590945999285,6591559222574,2.477931389,pre_cue,0.4318520437065207,1.296361072562011,0
rms_awaiting_call_01,rms,5,6591563436470,6592176409128,3.095117943,pre_cue,0.44252702937623434,1.296361072562011,0
rms_awaiting_call_01,rms,6,6592180825525,6592794271164,3.712979979,pre_cue,0.4423558818189236,1.296361072562011,0
rms_awaiting_call_01,rms,7,6592798564802,6593411215791,4.329924606,pre_cue,0.4489072915302694,1.296361072562011,0
rms_awaiting_call_01,rms,8,6593417380654,6594030003883,4.948712698,pre_cue,0.4327022214754862,1.296361072562011,0
rms_awaiting_call_01,rms,9,6594034182132,6594646067581,5.564776396,pre_cue,0.4521774370628988,1.296361072562011,0
rms_awaiting_call_01,rms,10,6594652736001,6595264047578,6.182756393,pre_cue,0.45503069441411353,1.296361072562011,0
rms_awaiting_call_01,rms,11,6595270394053,6595882190834,6.800899649,pre_cue,0.4591528768249577,1.296361072562011,0
rms_awaiting_call_01,rms,12,6595886409045,6596500503015,7.41921183,pre_cue,0.4336237682995348,1.296361072562011,0
rms_awaiting_call_01,rms,13,6596504906746,6597117112471,8.035821286,pre_cue,0.41536978035719757,1.296361072562011,0
rms_awaiting_call_01,rms,14,6597121505535,6597734350575,8.65305939,pre_cue,0.4223397488113111,1.296361072562011,0
rms_awaiting_call_01,rms,15,6597740441624,6598352420625,9.27112944,pre_cue,0.4345169210964528,1.296361072562011,0
rms_awaiting_call_01,rms,16,6598356756263,6598970207303,9.888916118,pre_cue,0.4391723758134479,1.296361072562011,0
rms_awaiting_call_01,rms,17,6598974567978,6599587317294,10.506026109,pre_cue,0.4282819800340916,1.296361072562011,0
rms_awaiting_call_01,rms,18,6599591666636,6600205124545,11.12383336,pre_cue,0.4384190695957713,1.296361072562011,0
rms_awaiting_call_01,rms,19,6600209410109,6600823697982,11.742406797,pre_cue,0.43967639819132787,1.296361072562011,0
rms_awaiting_call_01,rms,20,6600828122380,6601440570397,12.359279212,pre_cue,0.4434257465989873,1.296361072562011,0
rms_awaiting_call_01,rms,21,6601445005091,6602057433570,12.976142385,pre_cue,0.43346513063782993,1.296361072562011,0
rms_awaiting_call_01,rms,22,6602061930431,6602674977059,13.593685874,pre_cue,0.4464978898114768,1.296361072562011,0
rms_awaiting_call_01,rms,23,6602679830346,6603293845680,14.212554495,pre_cue,0.43605511276972875,1.296361072562011,0
rms_awaiting_call_01,rms,24,6603298369151,6603911320241,14.830029056,pre_cue,0.4231088475358048,1.296361072562011,0
