frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
4.449217201287412,4.296875000000001,6.554401833390618e-07,5.288302192600363e-07,1.0673380165140744e-06,2.251608419113173e-06
4.651454346800476,4.4921875,5.809272060883734e-07,4.2812410950776605e-07,5.572160393361398e-07,1.5662673549322793e-06
4.85369149231354,4.6875,2.8124054938434806e-07,4.520510180412195e-07,3.520900673048349e-07,1.0853816347304025e-06
5.055928637826604,4.8828125,3.622916729758738e-07,5.248591660419239e-07,6.272535734501908e-07,1.5144044124679884e-06
5.258165783339668,5.078124999999999,2.7368015305397206e-07,5.23645856883702e-07,1.0348239693766798e-06,1.832149979314354e-06
5.460402928852732,5.2734375,3.3897181264963486e-07,6.369410618822424e-07,9.006267594838336e-07,1.8765396340157107e-06
5.662640074365797,5.468750000000001,3.0208980180161233e-07,5.786352555560114e-07,7.588122970928208e-07,1.6395373544504444e-06
5.864877219878861,5.6640625,3.7652752807301506e-07,3.950349444722459e-07,1.0701965328954149e-06,1.8417590054406758e-06
6.067114365391925,5.859375,4.938660144355557e-07,3.6044371865917465e-07,1.2499868405257574e-06,2.1042965736204877e-06
6.269351510904989,6.0546875,4.601306432811511e-07,3.555440576703022e-07,1.1769920259682763e-06,1.9926667269197298e-06
6.471588656418053,6.25,3.848612306923299e-07,5.410134326503436e-07,1.5500612036849612e-06,2.4759358670276345e-06
6.673825801931117,6.4453125,4.4356055483252887e-07,6.491247622555988e-07,1.2975553914079899e-06,2.3902407084961176e-06
6.876062947444181,6.640624999999999,8.036306807073998e-07,4.469054856625918e-07,8.352023745624124e-07,2.085738540932404e-06
7.078300092957245,6.8359375,5.993715761021336e-07,3.130572973544221e-07,7.567752808278168e-07,1.6692041542843725e-06
7.280537238470309,7.03125,5.57846846116866e-07,3.138193371516322e-07,8.350821846050367e-07,1.7067483678735348e-06
7.482774383983374,7.2265625,4.6753395497212786e-07,4.667380822046943e-07,1.1981944115886135e-06,2.1324664487654355e-06
7.685011529496438,7.421875,4.3814032857815743e-07,4.1098566528362136e-07,1.3811686465153054e-06,2.2302946403770843e-06
7.887248675009502,7.617187500000001,6.015856008442721e-07,7.442200876424991e-07,9.289979169266233e-07,2.2748036054133945e-06
8.089485820522565,7.812499999999999,6.040382916928804e-07,8.919149875605803e-07,4.840659988751237e-07,1.9800192781285846e-06
8.29172296603563,8.0078125,3.957766683467127e-07,6.562666978581779e-07,6.123555016015797e-07,1.6643988678064701e-06
8.493960111548695,8.203125,6.153851099924359e-07,3.3825758023317226e-07,8.269988030927035e-07,1.7806414933183116e-06
8.696197257061758,8.3984375,5.243863169058558e-07,2.0939923741349104e-07,9.371759229483798e-07,1.6709614772677267e-06
8.898434402574823,8.593750000000002,4.471353675629476e-07,1.573027499947337e-07,1.392303010610507e-06,1.996741128168188e-06
9.100671548087886,8.789062499999998,5.259154219010583e-07,4.017245544644289e-07,1.569761044653851e-06,2.497401021019338e-06
9.302908693600951,8.984375,8.221454757013253e-07,5.086458107806725e-07,1.1143700113516203e-06,2.445161297833618e-06
9.505145839114014,9.1796875,4.829836742135989e-07,5.04070168361179e-07,9.696032962101231e-07,1.956657138784901e-06
9.70738298462708,9.375,4.235580040352859e-07,4.083270075875754e-07,9.780689203603343e-07,1.8099539319831955e-06
9.909620130140144,9.570312500000002,4.2428828360475433e-07,3.5130954749888635e-07,8.048582120542458e-07,1.5804560431578866e-06
10.111857275653207,9.765625,3.218079129474731e-07,2.6307288872455075e-07,7.217419973824474e-07,1.3066227990544713e-06
10.314094421166272,9.9609375,3.151826025254051e-07,3.788752972084648e-07,6.897970407578836e-07,1.3838549404917535e-06
10.516331566679336,10.156249999999998,6.12065973344486e-07,3.298029028434677e-07,8.138320103580679e-07,1.7557008865460216e-06
10.7185687121924,10.3515625,4.5826581659252464e-07,3.706012900048852e-07,1.072350317236566e-06,1.9012174238339758e-06
10.920805857705464,10.546875,3.292299011583231e-07,4.949608405415496e-07,8.413903720049768e-07,1.6655811137048493e-06
11.123043003218529,10.7421875,4.805832192991313e-07,4.4331199592659264e-07,1.114111262625339e-06,2.038006477851063e-06
11.325280148731593,10.937500000000002,4.445675257160267e-07,4.761215062738681e-07,1.4475240634501123e-06,2.368213095440007e-06
11.527517294244657,11.132812499999998,5.073781781725315e-07,5.145476152638682e-07,7.544575641773788e-07,1.7763833576137784e-06
11.729754439757722,11.328125,6.52676341362758e-07,6.410426820128714e-07,9.95867423716315e-07,2.2895864470919443e-06
11.931991585270785,11.5234375,6.060078511790374e-07,4.7653468680590124e-07,1.0962118029992422e-06,2.178754340984181e-06
12.13422873078385,11.71875,4.071674308804068e-07,4.263720051324299e-07,4.778876858767716e-07,1.311427121889608e-06
12.336465876296913,11.9140625,4.108388154672038e-07,4.69557646905704e-07,6.957175613638328e-07,1.5761140237367406e-06
12.538703021809978,12.109375,4.57696203906903e-07,5.237440824414638e-07,1.1016735622613181e-06,2.083113848609685e-06
12.740940167323041,12.304687499999998,3.595925554567719e-07,4.1864286730726164e-07,8.753601416395864e-07,1.6535955644036198e-06
12.943177312836106,12.5,5.444177616351693e-07,6.720370702726656e-07,7.860838744059303e-07,2.002538706313765e-06
13.14541445834917,12.695312500000002,4.49273171128772e-07,7.367329521234941e-07,6.549641061439512e-07,1.8409702293962174e-06
13.347651603862234,12.890625,2.4172642568470304e-07,4.1523111872891735e-07,8.328601897188943e-07,1.4898177341325148e-06
13.549888749375299,13.085937500000002,4.219686388813466e-07,6.53903907609486e-07,9.219079598645439e-07,1.9977805063553765e-06
13.752125894888362,13.281249999999998,5.172865728138716e-07,5.547218471114189e-07,7.838634028582941e-07,1.8558718227835846e-06
13.954363040401427,13.4765625,4.537996419403965e-07,2.8432237657192034e-07,8.776431270405895e-07,1.6157651455529064e-06
14.15660018591449,13.671875,4.147291701594731e-07,4.259735976785613e-07,8.357918336761204e-07,1.6764946015141547e-06
14.358837331427555,13.8671875,2.59029058048e-07,3.4722904661149373e-07,6.352992151733376e-07,1.2415573198328314e-06
14.561074476940618,14.0625,2.2959180274070967e-07,3.448898131888672e-07,7.03467138837925e-07,1.2779487547675018e-06
14.763311622453683,14.257812499999998,5.301314430582884e-07,7.152621883827819e-07,8.854741357930598e-07,2.13086776723413e-06
14.965548767966748,14.453125,4.0734574922093006e-07,7.729020946899161e-07,8.697604722591932e-07,2.0500083161700393e-06
15.167785913479811,14.6484375,2.1007659778495777e-07,4.775634065918494e-07,6.474942435984824e-07,1.3351342479752894e-06
15.370023058992876,14.84375,2.568967022365206e-07,3.9343892923885544e-07,8.782129856940402e-07,1.5285486171694162e-06
15.57226020450594,15.0390625,2.3015557241626788e-07,4.052913224676819e-07,1.0795137764301837e-06,1.7149606713141334e-06
15.774497350019004,15.234375000000002,2.7605055100591904e-07,3.946546561348896e-07,1.355574395147135e-06,2.0262796022879437e-06
15.976734495532067,15.429687499999998,2.659435706045169e-07,5.530424895207926e-07,1.644719556867528e-06,2.4637056169928377e-06
16.17897164104513,15.624999999999998,6.372795683477001e-07,3.670876981724621e-07,1.1390772094149795e-06,2.1434444759351415e-06
16.381208786558197,15.820312500000002,5.796064007047574e-07,3.3250451740619933e-07,6.233299371387109e-07,1.5354408552496676e-06
16.58344593207126,16.015625,4.4567719644667065e-07,4.2259163737999845e-07,6.601278916938054e-07,1.5283967255204746e-06
16.785683077584324,16.2109375,4.401891672465177e-07,4.5681363153593767e-07,1.0623376655489152e-06,1.9593404643313706e-06
16.98792022309739,16.40625,3.6098299650014057e-07,4.956875833652844e-07,1.2218178723145206e-06,2.0784884521799455e-06
17.190157368610453,16.6015625,3.9211269405643406e-07,4.032235597141808e-07,1.3005018219157174e-06,2.0958380756863322e-06
17.392394514123517,16.796875,5.946049208551643e-07,4.701411093555179e-07,1.0109485634058988e-06,2.075694593616581e-06
17.59463165963658,16.9921875,5.518356371228918e-07,3.831469467757495e-07,4.902174706487184e-07,1.4252000545473598e-06
17.796868805149646,17.187500000000004,3.1373237809416136e-07,4.1011024069825366e-07,4.944138326761385e-07,1.2182564514685536e-06
17.99910595066271,17.3828125,2.8877606811250376e-07,6.149378436049663e-07,9.458682431909318e-07,1.8495821549084019e-06
18.201343096175773,17.578124999999996,3.772071168607537e-07,6.464513188091189e-07,1.115284657496007e-06,2.1389430931658794e-06
18.40358024168884,17.7734375,3.979328315151081e-07,3.8520186434566464e-07,5.920347358126787e-07,1.3751694316734515e-06
18.605817387201903,17.96875,3.311745083833693e-07,5.46095727385399e-07,5.407320270522868e-07,1.418002262821055e-06
18.808054532714966,18.1640625,1.513058840513335e-07,4.2678078257670216e-07,7.279624593141919e-07,1.3060491259422277e-06
19.01029167822803,18.359375,3.284874554885352e-07,4.199673290757992e-07,7.72024558136601e-07,1.5204793427009353e-06
