phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_after,160,165,1036,32.84900196705725,32.83623621162295,39.39785758753163,2.095677877523324e-05,0.01943736598385257,3.701381233493457e-05,0.03433022911240579,0.0009208994506780796,0.8541322046264433,6.199722539547692e-05,0.05750228949400513,3.730241859792463e-05,0.03459791078329308
normal_after,165,170,1036,32.32234145778928,32.136371315417804,39.39785758753163,1.8514582198517226e-05,0.01792765526340986,3.482421783115935e-05,0.03372026251528997,0.0008909403165872431,0.8626968021632441,5.332616154660842e-05,0.05163567994556544,3.513335533224639e-05,0.03401960011249075
normal_after,170,175,1036,33.467617386010176,34.093976247303345,39.39785758753163,2.0548366071599104e-05,0.01767965383896053,3.494089887184667e-05,0.030062876762264244,0.0010095295264754595,0.8685913277048649,5.8209463714728154e-05,0.05008296839963001,3.9032401029034946e-05,0.033583173294280406
normal_after,175,180,1036,33.596686066006185,33.59577719817799,39.39785758753163,2.0311139096531127e-05,0.017996389716141564,4.1030047261766405e-05,0.03635407729153718,0.0009659642939575718,0.8558786291265628,5.463910272530701e-05,0.04841218317257516,4.6678402841007896e-05,0.04135872069318337
normal_after,180,185,1036,32.87303960125191,32.935452750184666,39.39785758753163,1.682223676807143e-05,0.015510458971898951,4.015435227961235e-05,0.03702316417030827,0.0009296058165290178,0.8571162727110376,5.725073957186426e-05,0.05278639573814979,4.074061237525004e-05,0.03756370840860533
normal_after,185,190,1036,32.095154494927435,32.526014822125504,39.39785758753163,1.9166220578023768e-05,0.018118324003882174,3.711531666866627e-05,0.03508606875163713,0.0009121269307283589,0.862257177742813,5.030674659844467e-05,0.04755626863112102,3.912107171419327e-05,0.03698216087054703
normal_after,190,195,1036,32.46488036103418,32.56771868896972,39.39785758753163,1.4570224392230269e-05,0.013737242633588486,3.991506293401601e-05,0.037633113224524624,0.0009106402110589143,0.8585787833088872,5.883871827272643e-05,0.055474900550798956,3.667253417048413e-05,0.03457596028220067
normal_after,195,200,1036,32.729939513009505,32.7784515642547,39.39785758753163,1.4642310549451053e-05,0.01362835888892535,3.7918324080515535e-05,0.035292553541368496,0.0009270047104625701,0.86281142878655,5.87599822844375e-05,0.054690967260575714,3.607480170604101e-05,0.03357669152258044
normal_after,200,205,1036,32.5843503020666,32.47783320964279,39.39785758753163,1.8784722240416567e-05,0.017810255408273523,3.313108436946859e-05,0.03141239284889256,0.0009057572933560979,0.8587706821594662,5.493527821432994e-05,0.052085483266644424,4.210542629945698e-05,0.03992118631672331
normal_after,205,210,1036,32.73376333963092,32.9191267018407,39.39785758753163,2.100042841894232e-05,0.019379375373868964,3.267887294182923e-05,0.03015634409455414,0.0009286729241091338,0.8569873355357884,5.566578270593885e-05,0.05136886148310988,4.563035580905339e-05,0.0421080835126784
