frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
8.901879400654902,8.59375,4.871921138186504e-07,5.592242714930147e-07,7.033429934368436e-07,1.7497593787485088e-06
9.104194841578877,8.7890625,3.5203892036410476e-07,5.295991832566294e-07,6.862907809475993e-07,1.5679288845683333e-06
9.306510282502853,8.984375,5.253346014440529e-07,4.866527214315345e-07,6.786948530380168e-07,1.6906821759136042e-06
9.508825723426828,9.1796875,5.280479220255549e-07,4.961111034144514e-07,8.909995580385934e-07,1.9151585834785996e-06
9.711141164350803,9.375,6.122971367915196e-07,4.16672878958088e-07,7.791591569250392e-07,1.808129172674647e-06
9.913456605274778,9.5703125,5.194035575324854e-07,4.1601449580507335e-07,6.814558991157126e-07,1.6168739524532714e-06
10.115772046198753,9.765625,7.411400255712882e-07,5.67111986552732e-07,7.479085177080424e-07,2.0561605298320627e-06
10.318087487122728,9.9609375,1.555084232626046e-06,9.56696143426991e-07,7.765330534841075e-07,3.288313429537145e-06
10.520402928046703,10.15625,8.384350612938878e-07,6.24967612920483e-07,6.709585937558229e-07,2.1343612679701937e-06
10.722718368970678,10.351562500000002,5.095830953091475e-07,5.275128998593903e-07,9.875581477785243e-07,2.0246541429470618e-06
10.925033809894652,10.546874999999998,4.777100312774954e-07,5.582830344559106e-07,8.213990692756577e-07,1.8573921350090638e-06
11.127349250818627,10.7421875,5.521918464598017e-07,5.676227411270581e-07,9.75945167182316e-07,2.095759754769176e-06
11.329664691742602,10.9375,4.848123793035967e-07,4.045944117944839e-07,9.075530358411013e-07,1.7969598269391817e-06
11.531980132666577,11.132812499999998,4.3974506337093986e-07,3.846491259005926e-07,6.351406365657507e-07,1.459534825837283e-06
11.734295573590552,11.328125,4.1519665994886956e-07,3.992926515662886e-07,7.577594858417516e-07,1.5722487973569097e-06
11.936611014514527,11.5234375,5.094681656808416e-07,4.2865170330501683e-07,8.923104831160556e-07,1.830430352101914e-06
12.138926455438503,11.71875,4.117373085731718e-07,3.772829005676657e-07,1.105823731285399e-06,1.8948439404262365e-06
12.341241896362478,11.9140625,3.863409553097562e-07,4.070593032822855e-07,1.1898816122338944e-06,1.983281870825936e-06
12.543557337286453,12.109374999999998,5.857554568991437e-07,5.647046203839541e-07,1.2705211559001963e-06,2.420981233183294e-06
12.745872778210428,12.3046875,5.949163020518857e-07,4.764750441010224e-07,9.384406237839705e-07,2.0098319699368786e-06
12.948188219134403,12.5,5.264276303861783e-07,4.6794652629006903e-07,8.511854494843703e-07,1.8455596061606177e-06
13.150503660058378,12.6953125,4.7187416817860837e-07,3.750152248586214e-07,8.518637671493916e-07,1.6987531601866213e-06
13.352819100982353,12.890625,4.1824143696387605e-07,3.8067957522913955e-07,8.416960301981352e-07,1.6406170423911507e-06
13.555134541906328,13.085937500000002,5.007555996464787e-07,4.192492023540344e-07,1.0189793437335007e-06,1.9389841457340137e-06
13.757449982830304,13.28125,5.557806357288615e-07,4.7333471257172454e-07,1.0005223001770612e-06,2.029637648477647e-06
13.959765423754279,13.4765625,4.1574925118350115e-07,5.015742676806761e-07,9.428533517206934e-07,1.8601768705848707e-06
14.162080864678254,13.671875,4.158874427402519e-07,4.781691669587641e-07,1.111750134852927e-06,2.005806744551943e-06
14.364396305602229,13.8671875,4.226606296529413e-07,4.4150698951445835e-07,9.215002461213013e-07,1.785667865288701e-06
