axis,frequency_hz,mean_amplitude_g,mean_psd_g2_per_hz
x_g,55.34760412541918,0.000688429700148349,5.451961544771329e-07
x_g,55.7516012358237,0.0005789924873266759,3.4885703448313844e-07
x_g,56.155598346228224,0.0004832294498341387,2.285547694187988e-07
x_g,56.55959545663274,0.0006407500777298937,4.247441711909738e-07
x_g,56.96359256703726,0.0006072968167530569,3.665525320623928e-07
x_g,57.36758967744178,0.0005535441369171962,3.0754788638152554e-07
x_g,57.7715867878463,0.0006151858081335619,3.8184422577068247e-07
x_g,58.17558389825082,0.0006853869791364699,5.135432365866798e-07
x_g,58.57958100865534,0.0005880248877895587,3.648614848687907e-07
x_g,58.98357811905986,0.0005657395398710154,3.307900487416724e-07
x_g,59.387575229464375,0.0006045603417320483,3.807923321333579e-07
x_g,59.7915723398689,0.0006537827722442129,4.20535093288992e-07
x_g,60.19556945027342,0.0006770373150200928,4.596226655101464e-07
x_g,60.599566560677935,0.0007825564945841154,6.139191651971954e-07
x_g,61.00356367108245,0.0007425230596205989,5.610653997579684e-07
x_g,61.40756078148698,0.00058297900293462,3.343442535941963e-07
x_g,61.811557891891496,0.0006075610277578044,3.6926072935998065e-07
x_g,62.215555002296014,0.0005638772940481913,3.1390134817000834e-07
x_g,62.61955211270053,0.0006703599952450099,4.302029171346502e-07
x_g,63.02354922310506,0.0006679057900032074,4.3737058725574637e-07
x_g,63.427546333509575,0.0006604348096263405,4.20230121058463e-07
x_g,63.83154344391409,0.000619996485213398,4.1131382401799585e-07
x_g,64.23554055431862,0.0006251549573708142,4.111895524842329e-07
x_g,64.63953766472314,0.000582807925326887,3.384597704565856e-07
x_g,65.04353477512765,0.0006152706056904876,4.058824243274795e-07
x_g,65.44753188553217,0.0007349233350167234,5.363108948360182e-07
x_g,65.85152899593669,0.000715216684029367,5.257385734361045e-07
x_g,66.25552610634121,0.0007454913297533155,5.334075767945453e-07
x_g,66.65952321674573,0.0006832419833390899,5.251892638449278e-07
x_g,67.06352032715024,0.0006971798374728818,4.786984461685942e-07
x_g,67.46751743755478,0.0007011885148399789,5.104903806087216e-07
x_g,67.8715145479593,0.0006586338218108982,4.711482435554829e-07
x_g,68.27551165836381,0.000636702789004214,4.1168530873113235e-07
x_g,68.67950876876833,0.0007648343064080695,5.856193599891099e-07
x_g,69.08350587917285,0.0006546073442972578,4.1638851808427793e-07
x_g,69.48750298957737,0.000538481944831045,3.225555864538786e-07
x_g,69.89150009998188,0.0005914219959038154,3.5030326825439677e-07
x_g,70.2954972103864,0.000653325085616765,4.3594899879274666e-07
x_g,70.69949432079093,0.0006989158222593833,5.09605623762562e-07
x_g,71.10349143119545,0.0010009830095850207,9.8687401366134e-07
x_g,71.50748854159997,0.0010192641944178223,9.986455675885518e-07
x_g,71.91148565200449,0.0006428660428853025,4.147095620984712e-07
x_g,72.315482762409,0.0005669889516022982,3.3997534506325907e-07
x_g,72.71947987281352,0.0006009195148705125,3.670908066643467e-07
x_g,73.12347698321804,0.000631098868094931,4.0860689002943455e-07
x_g,73.52747409362256,0.0006865266872503467,4.5492992649539136e-07
x_g,73.93147120402708,0.0006422297229394133,4.6331793837577127e-07
x_g,74.33546831443161,0.000581155441596392,3.8167759439187044e-07
x_g,74.73946542483613,0.0006067464025018277,4.4110158778493917e-07
x_g,75.14346253524064,0.0005606177010914454,3.410801507277118e-07
x_g,75.54745964564516,0.000572824449160493,3.3562589958007685e-07
x_g,75.95145675604968,0.0005568319103513138,3.0427084862875506e-07
x_g,76.3554538664542,0.0006043592377054135,3.5059963531619007e-07
x_g,76.75945097685872,0.00068788868189011,4.861359559098433e-07
x_g,77.16344808726323,0.0006366555931155026,4.3388306718949125e-07
x_g,77.56744519766775,0.0006191620215307762,3.831359103400939e-07
x_g,77.97144230807228,0.0006169058148647251,3.5143970341104715e-07
x_g,78.3754394184768,0.0006445986894765351,4.476195807217708e-07
x_g,78.77943652888132,0.000683958348355247,4.5301118571243646e-07
x_g,79.18343363928584,0.0006198523936054391,3.6836526856805645e-07
x_g,79.58743074969036,0.0006248622539754443,4.4487566170689524e-07
x_g,79.99142786009487,0.0006417376689483206,4.0078604182303816e-07
x_g,80.39542497049939,0.0006114800916468707,4.2088030101017363e-07
x_g,80.79942208090391,0.0006358514339709218,4.3445323810208713e-07
x_g,81.20341919130844,0.0005904933025558896,4.1012238042959735e-07
x_g,81.60741630171296,0.0005282672688453697,3.055283151449536e-07
x_g,82.01141341211748,0.0006282431552486437,3.7223751836767265e-07
x_g,82.415410522522,0.0005076421934277892,2.4294214262211046e-07
