monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,elapsed_s,trial,mode,method,repeat
104880236460080,0,0.0,250068992,248791040,282.296207265,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880336687758,0,0.0,250068992,248791040,282.396434943,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880436906065,0,0.0,250068992,248791040,282.49665325,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880553779804,0,34.22468121335029,250068992,248791040,282.613526989,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880654060981,0,0.0,250068992,248791040,282.713808166,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880754275678,0,0.0,250068992,248791040,282.814022863,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880854500652,0,0.0,250068992,248791040,282.914247837,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104880954707218,0,0.0,250068992,248791040,283.014454403,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881054893692,0,0.0,250068992,248791040,283.114640877,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881172681245,0,25.4693720866984,250068992,248791040,283.23242843,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881273115293,0,0.0,250068992,248791040,283.332862478,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881373358822,0,0.0,250068992,248791040,283.433106007,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881473589685,0,0.0,250068992,248791040,283.53333687,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881573813622,0,0.0,250068992,248791040,283.633560807,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881674028726,0,0.0,250068992,248791040,283.733775911,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881789882076,0,25.894300673475847,250068992,248791040,283.849629261,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881890175957,0,0.0,250068992,248791040,283.949923142,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104881990455802,0,0.0,250068992,248791040,284.050202987,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882090717627,0,9.97383971617773,250068992,248791040,284.150464812,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882190974601,0,0.0,250068992,248791040,284.250721786,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882291267631,0,0.0,250068992,248791040,284.351014816,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882408449351,0,25.601335693745398,250068992,248791040,284.468196536,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882508761028,0,0.0,250068992,248791040,284.568508213,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882609017187,0,0.0,250068992,248791040,284.668764372,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882709328347,0,0.0,250068992,248791040,284.769075532,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882809612061,0,0.0,250068992,248791040,284.869359246,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104882909876387,0,0.0,250068992,248791040,284.969623572,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883027078403,0,25.59686994680706,250068992,248791040,285.086825588,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883127476247,0,0.0,250068992,248791040,285.187223432,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883227713110,0,0.0,250068992,248791040,285.287460295,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883328018547,0,0.0,250068992,248791040,285.387765732,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883428271058,0,0.0,250068992,248791040,285.488018243,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883528558902,0,9.971373682702588,250068992,248791040,285.588306087,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883645345659,0,25.688067956149066,250068992,248791040,285.705092844,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883745785004,0,0.0,250068992,248791040,285.805532189,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883846078181,0,0.0,250068992,248791040,285.905825366,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104883946382433,0,0.0,250068992,248791040,286.006129618,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884046617851,0,0.0,250068992,248791040,286.106365036,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884146828789,0,0.0,250068992,248791040,286.206575974,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884261898751,0,26.070839981737926,250068992,248791040,286.321645936,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884362191373,0,0.0,250068992,248791040,286.421938558,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884462490643,0,0.0,250068992,248791040,286.522237828,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884563465746,0,0.0,250068992,248791040,286.623212931,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884663831479,0,0.0,250068992,248791040,286.723578664,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884764127824,0,0.0,250068992,248791040,286.823875009,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884879892118,0,25.914493987535476,250068992,248791040,286.939639303,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104884980184315,0,0.0,250068992,248791040,287.0399315,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885080425344,0,9.975774330721759,250068992,248791040,287.140172529,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885180704577,0,0.0,250068992,248791040,287.240451762,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885280957496,0,0.0,250068992,248791040,287.340704681,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885381200748,0,0.0,250068992,248791040,287.440947933,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885497607060,0,17.18116318545259,250068992,248791040,287.557354245,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885597995886,0,9.961337856790212,250068992,248791040,287.657743071,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885698221620,0,0.0,250068992,248791040,287.757968805,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885798443408,0,0.0,250068992,248791040,287.858190593,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885898655308,0,0.0,250068992,248791040,287.958402493,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104885998871394,0,0.0,250068992,248791040,288.058618579,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886117314186,0,25.32818039734069,250068992,248791040,288.177061371,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886217707956,0,0.0,250068992,248791040,288.277455141,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886317932097,0,0.0,250068992,248791040,288.377679282,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886418158331,0,0.0,250068992,248791040,288.477905516,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886518372971,0,0.0,250068992,248791040,288.578120156,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886618587816,0,0.0,250068992,248791040,288.678335001,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886733898092,0,26.016578056349818,250068992,248791040,288.793645277,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886834315344,0,0.0,250068992,248791040,288.894062529,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104886934536244,0,0.0,250068992,248791040,288.994283429,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887034755070,0,0.0,250068992,248791040,289.094502255,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887135011618,0,0.0,250068992,248791040,289.194758803,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887235238833,0,0.0,250068992,248791040,289.294986018,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887352652367,0,25.550451258022132,250068992,248791040,289.412399552,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887453049174,0,0.0,250068992,248791040,289.512796359,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887553268445,0,0.0,250068992,248791040,289.61301563,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887653499141,0,9.9770295853111,250068992,248791040,289.713246326,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887753718522,0,0.0,250068992,248791040,289.813465707,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887853927978,0,0.0,250068992,248791040,289.913675163,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104887970821605,0,17.109271837215427,250068992,248791040,290.03056879,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888071220024,0,0.0,250068992,248791040,290.130967209,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888171457905,0,0.0,250068992,248791040,290.23120509,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888271680916,0,0.0,250068992,248791040,290.331428101,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888371895835,0,9.978539454990363,250068992,248791040,290.43164302,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888472121735,0,0.0,250068992,248791040,290.53186892,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888588339862,0,25.813154597564008,250068992,248791040,290.648087047,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888688762485,0,0.0,250068992,248791040,290.74850967,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888788977514,0,0.0,250068992,248791040,290.848724699,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888889189655,0,0.0,250068992,248791040,290.94893684,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104888989403777,0,0.0,250068992,248791040,291.049150962,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889089615788,0,0.0,250068992,248791040,291.149362973,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889206702526,0,25.621913228107243,250068992,248791040,291.266449711,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889306986889,0,0.0,250068992,248791040,291.366734074,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889407222401,0,0.0,250068992,248791040,291.466969586,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889507445634,0,0.0,250068992,248791040,291.567192819,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889607665145,0,0.0,250068992,248791040,291.66741233,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889707872638,0,0.0,250068992,248791040,291.767619823,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889823797377,0,34.504798265147386,250068992,248791040,291.883544562,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104889924072703,0,0.0,250068992,248791040,291.983819888,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890024293584,0,0.0,250068992,248791040,292.084040769,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890124530114,0,0.0,250068992,248791040,292.184277299,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890224810088,0,0.0,250068992,248791040,292.284557273,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890325024210,0,0.0,250068992,248791040,292.384771395,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890441895893,0,25.669019130776878,250068992,248791040,292.501643078,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890542149497,0,0.0,250068992,248791040,292.601896682,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890642384452,0,0.0,250068992,248791040,292.702131637,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890742592815,0,0.0,250068992,248791040,292.80234,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890842802345,0,0.0,250068992,248791040,292.90254953,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104890943013078,0,0.0,250068992,248791040,293.002760263,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891060147224,0,25.61136505275715,250068992,248791040,293.119894409,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891160432124,0,0.0,250068992,248791040,293.220179309,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891260651913,0,0.0,250068992,248791040,293.320399098,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891360836646,0,0.0,250068992,248791040,293.420583831,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891461038250,0,0.0,250068992,248791040,293.520785435,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891561219317,0,0.0,250068992,248791040,293.620966502,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891665799176,0,38.248058760014835,250068992,248791040,293.725546361,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891778345844,0,0.0,250068992,248791040,293.838093029,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891878575688,0,0.0,250068992,248791040,293.938322873,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104891978805366,0,0.0,250068992,248791040,294.038552551,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892079024451,0,0.0,250068992,248791040,294.138771636,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892179254481,0,0.0,250068992,248791040,294.239001666,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892297071089,0,25.463139062269665,250068992,248791040,294.356818274,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892397351674,0,0.0,250068992,248791040,294.457098859,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892497572778,0,0.0,250068992,248791040,294.557319963,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892597799771,0,0.0,250068992,248791040,294.657546956,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892698037171,0,0.0,250068992,248791040,294.757784356,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892798252015,0,0.0,250068992,248791040,294.8579992,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104892914860180,0,25.72699051024983,250068992,248791040,294.974607365,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893015142672,0,0.0,250068992,248791040,295.074889857,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893115369628,0,0.0,250068992,248791040,295.175116813,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893215607491,0,0.0,250068992,248791040,295.275354676,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893315825706,0,0.0,250068992,248791040,295.375572891,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893416035124,0,0.0,250068992,248791040,295.475782309,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893531966752,0,25.8770113802078,250068992,248791040,295.591713937,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893632254282,0,0.0,250068992,248791040,295.692001467,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893732476126,0,0.0,250068992,248791040,295.792223311,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893832697526,0,0.0,250068992,248791040,295.892444711,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104893932917334,0,0.0,250068992,248791040,295.992664519,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894033136475,0,9.978139393542792,250068992,248791040,296.09288366,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894150286065,0,17.071987080854903,250068992,248791040,296.21003325,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894250725427,0,9.956195328668132,250068992,248791040,296.310472612,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894351004753,0,0.0,250068992,248791040,296.410751938,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894451251987,0,0.0,250068992,248791040,296.510999172,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894551489924,0,0.0,250068992,248791040,296.611237109,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894651743898,0,0.0,250068992,248791040,296.711491083,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894769454969,0,25.4861047580655,250068992,248791040,296.829202154,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894869740536,0,0.0,250068992,248791040,296.929487721,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104894969971658,0,0.0,250068992,248791040,297.029718843,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895070187169,0,0.0,250068992,248791040,297.129934354,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895170417125,0,0.0,250068992,248791040,297.23016431,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895270639080,0,0.0,250068992,248791040,297.330386265,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895386740282,0,25.839418486537532,250068992,248791040,297.446487467,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895487177627,0,0.0,250068992,248791040,297.546924812,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895587408323,0,0.0,250068992,248791040,297.647155508,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895687633575,0,0.0,250068992,248791040,297.74738076,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895787849253,0,0.0,250068992,248791040,297.847596438,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104895888059153,0,0.0,250068992,248791040,297.947806338,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896005506835,0,25.542945750833425,250068992,248791040,298.06525402,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896105787846,0,0.0,250068992,248791040,298.165535031,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896206023098,0,0.0,250068992,248791040,298.265770283,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896306247332,0,0.0,250068992,248791040,298.365994517,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896406494713,0,0.0,250068992,248791040,298.466241898,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896506703410,0,0.0,250068992,248791040,298.566450595,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896622325445,0,34.59511579956828,250068992,248791040,298.68207263,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896722753975,0,0.0,250068992,248791040,298.78250116,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896822977931,0,0.0,250068992,248791040,298.882725116,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104896923190312,0,0.0,250068992,248791040,298.982937497,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897023408675,0,0.0,250068992,248791040,299.08315586,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897123647686,0,0.0,250068992,248791040,299.183394871,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897240948110,0,25.575351196719566,250068992,248791040,299.300695295,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897341331695,0,0.0,250068992,248791040,299.40107888,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897441552780,0,0.0,250068992,248791040,299.501299965,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897541765347,0,0.0,250068992,248791040,299.601512532,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897641982950,0,0.0,250068992,248791040,299.701730135,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897742196277,0,9.97872207125027,250068992,248791040,299.801943462,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897842444288,0,19.95039892019796,250068992,248791040,299.902191473,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104897959106823,0,0.0,250068992,248791040,300.018854008,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104898059343278,0,9.976399131942276,250183680,248791040,300.119090463,offline_replay_isolation_forest_02,offline_replay,isolation_forest,2
104916730550554,0,0.0,159711232,159416320,0.095550818,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104916830836176,0,0.0,159727616,159416320,0.19583644,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104916931024021,0,0.0,159744000,159416320,0.296024285,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917031178291,0,0.0,159760384,159416320,0.396178555,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917131344562,0,0.0,159760384,159416320,0.496344826,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917231519592,0,0.0,159760384,159416320,0.596519856,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917331680548,0,0.0,159760384,159416320,0.696680812,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917431845707,0,0.0,159760384,159416320,0.796845971,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917532019830,0,0.0,159760384,159416320,0.897020094,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917632181489,0,0.0,159760384,159416320,0.997181753,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917732335890,0,0.0,159760384,159416320,1.097336154,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917832487216,0,0.0,159760384,159416320,1.19748748,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104917932670986,0,0.0,159760384,159416320,1.29767125,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918032825998,0,0.0,159760384,159416320,1.397826262,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918132986324,0,0.0,159760384,159416320,1.497986588,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918233152539,0,9.983415249971202,159760384,159416320,1.598152803,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918333313199,0,0.0,159776768,159416320,1.698313463,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918433484784,0,0.0,159776768,159416320,1.798485048,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918533639184,0,0.0,159776768,159416320,1.898639448,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918633794029,0,0.0,159776768,159416320,1.998794293,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918733940707,0,0.0,159776768,159416320,2.098940971,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918834096126,0,0.0,159776768,159416320,2.19909639,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104918934235545,0,0.0,159776768,159416320,2.299235809,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919034390260,0,0.0,159776768,159416320,2.399390524,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919134534290,0,0.0,159776768,159416320,2.499534554,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919234699042,0,0.0,159776768,159416320,2.599699306,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919334844035,0,0.0,159776768,159416320,2.699844299,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919434999213,0,0.0,159776768,159416320,2.799999477,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919535153150,0,0.0,159776768,159416320,2.900153414,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919635303977,0,0.0,159776768,159416320,3.000304241,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919735447858,0,0.0,159776768,159416320,3.100448122,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919835599425,0,0.0,159776768,159416320,3.200599689,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104919935746696,0,0.0,159776768,159416320,3.30074696,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920035942133,0,9.98051105580317,159776768,159416320,3.400942397,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920136142460,0,0.0,159776768,159416320,3.501142724,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920236373767,0,0.0,159776768,159416320,3.601374031,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920336629371,0,0.0,159776768,159416320,3.701629635,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920436832383,0,0.0,159776768,159416320,3.801832647,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920537037061,0,0.0,159776768,159416320,3.902037325,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920637245035,0,0.0,159776768,159416320,4.002245299,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920737434232,0,0.0,159776768,159416320,4.102434496,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920837633521,0,0.0,159776768,159416320,4.202633785,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104920937823995,0,0.0,159776768,159416320,4.302824259,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921038026284,0,0.0,159776768,159416320,4.403026548,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921138233573,0,0.0,159776768,159416320,4.503233837,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921238459640,0,9.97750700792863,159776768,159416320,4.603459904,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921338671429,0,0.0,159776768,159416320,4.703671693,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921438894274,0,0.0,159776768,159416320,4.803894538,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921539120804,0,0.0,159776768,159416320,4.904121068,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921639324723,0,0.0,159776768,159416320,5.004324987,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921739510716,0,0.0,159776768,159416320,5.10451098,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921839708153,0,0.0,159776768,159416320,5.204708417,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104921939892572,0,0.0,159776768,159416320,5.304892836,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922040110213,0,0.0,159776768,159416320,5.405110477,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922140361372,0,0.0,159776768,159416320,5.505361636,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922240584106,0,0.0,159776768,159416320,5.60558437,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922340775210,0,0.0,159776768,159416320,5.705775474,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922440979721,0,0.0,159776768,159416320,5.805979985,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922541178196,0,9.980123685276878,159776768,159416320,5.90617846,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922641393355,0,0.0,159776768,159416320,6.006393619,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922741614478,0,0.0,159776768,159416320,6.106614742,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922841820563,0,0.0,159776768,159416320,6.206820827,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104922942010649,0,0.0,159776768,159416320,6.307010913,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
104923042222790,0,0.0,159776768,159416320,6.407223054,offline_replay_tflite_autoencoder_02,offline_replay,tflite_autoencoder,2
