name,axis,frequency_hz,psd_g2_per_hz
START_1,x_g,98.19465393186059,2.544984414839718e-06
START_1,x_g,98.59874715791763,1.3672524631809631e-05
START_1,x_g,99.00284038397467,1.416051985394439e-05
START_1,x_g,99.4069336100317,2.4914384605513928e-06
START_1,x_g,99.81102683608874,2.1176694632373924e-06
START_1,x_g,100.21512006214579,1.8616832605815704e-06
START_1,x_g,100.61921328820283,1.4971241965065845e-06
START_1,x_g,101.02330651425986,1.507781500184389e-06
START_1,x_g,101.4273997403169,1.9179461964028838e-06
START_1,x_g,101.83149296637394,2.3272577234402125e-06
START_1,x_g,102.23558619243099,1.2032461785383985e-06
START_1,x_g,102.63967941848802,1.456717025060873e-06
START_1,x_g,103.04377264454506,2.6048199002409917e-06
START_1,x_g,103.4478658706021,1.392260892474016e-06
START_1,y_g,0.0,5.798326374372291e-08
START_1,y_g,0.40409322605703946,3.217915688716298e-07
START_1,y_g,0.8081864521140789,3.5459117559938447e-07
START_1,y_g,1.2122796781711185,5.547725054932168e-07
START_1,y_g,1.6163729042281578,6.589886608049616e-07
START_1,y_g,2.020466130285197,4.655557804710598e-07
START_1,y_g,2.424559356342237,5.552983069709872e-07
START_1,y_g,2.8286525823992763,5.977931795828086e-07
START_1,y_g,3.2327458084563157,5.626377772507267e-07
START_1,y_g,3.636839034513355,5.30106289351145e-07
START_1,y_g,4.040932260570394,6.528288586731266e-07
START_1,y_g,4.445025486627434,5.196880852237458e-07
START_1,y_g,4.849118712684474,7.010334114048477e-07
START_1,y_g,5.253211938741513,4.760609182735188e-07
START_1,y_g,5.657305164798553,4.5001795885771616e-07
START_1,y_g,6.061398390855592,5.469786793697973e-07
START_1,y_g,6.465491616912631,4.753637241297033e-07
START_1,y_g,6.869584842969671,3.616605648465291e-07
START_1,y_g,7.27367806902671,3.550602045310508e-07
START_1,y_g,7.677771295083749,6.027354420627735e-07
START_1,y_g,8.081864521140789,7.171633155857414e-07
START_1,y_g,8.485957747197828,6.26559666596089e-07
START_1,y_g,8.890050973254867,6.664156519831696e-07
START_1,y_g,9.294144199311907,4.779258007416984e-07
START_1,y_g,9.698237425368948,2.5720012523434634e-06
START_1,y_g,10.102330651425987,5.706247378739243e-06
START_1,y_g,10.506423877483027,1.1620567702776595e-06
START_1,y_g,10.910517103540066,5.222334553574373e-07
START_1,y_g,11.314610329597105,5.189170641557482e-07
START_1,y_g,11.718703555654145,5.400279836605377e-07
START_1,y_g,12.122796781711184,7.255906395978596e-07
START_1,y_g,12.526890007768223,5.034681145995026e-07
START_1,y_g,12.930983233825263,3.9360639711448317e-07
START_1,y_g,13.335076459882302,5.11390451975337e-07
START_1,y_g,13.739169685939341,5.185786772641227e-07
START_1,y_g,14.14326291199638,6.052770898139601e-07
START_1,y_g,14.54735613805342,5.459313573500804e-07
START_1,y_g,14.95144936411046,4.306644191796312e-07
START_1,y_g,15.355542590167499,3.128373531088528e-07
START_1,y_g,15.759635816224538,3.7354766983156223e-07
START_1,y_g,16.163729042281577,4.4101843546077925e-07
START_1,y_g,16.567822268338617,4.6821228697650073e-07
START_1,y_g,16.971915494395656,4.196138872725242e-07
START_1,y_g,17.376008720452695,4.957094923862473e-07
START_1,y_g,17.780101946509735,6.297410769205307e-07
START_1,y_g,18.184195172566774,4.1417259649532804e-07
START_1,y_g,18.588288398623813,3.352711119095247e-07
START_1,y_g,18.992381624680853,2.694884519137577e-07
START_1,y_g,19.396474850737896,3.462161628986358e-07
START_1,y_g,19.800568076794935,3.168075746072941e-07
START_1,y_g,20.204661302851974,4.4666145490682954e-07
START_1,y_g,20.608754528909014,5.47084561256517e-07
START_1,y_g,21.012847754966053,5.028713139630527e-07
START_1,y_g,21.416940981023092,5.885565159638701e-07
START_1,y_g,21.82103420708013,5.917640834592346e-07
START_1,y_g,22.22512743313717,4.827951411761554e-07
START_1,y_g,22.62922065919421,5.784393322910724e-07
START_1,y_g,23.03331388525125,5.703631215415208e-07
START_1,y_g,23.43740711130829,5.36907524450993e-07
START_1,y_g,23.84150033736533,4.969279038224565e-07
START_1,y_g,24.245593563422368,4.083051763150004e-07
START_1,y_g,24.649686789479407,4.890763863034779e-07
START_1,y_g,25.053780015536447,5.558226056050846e-07
START_1,y_g,25.457873241593486,3.6028614043602274e-07
START_1,y_g,25.861966467650525,5.014437318198133e-07
START_1,y_g,26.266059693707565,4.6103053157772503e-07
START_1,y_g,26.670152919764604,4.6619946791828203e-07
START_1,y_g,27.074246145821643,5.034701603316958e-07
START_1,y_g,27.478339371878683,5.593277243527701e-07
START_1,y_g,27.882432597935722,5.316799149361021e-07
START_1,y_g,28.28652582399276,5.61373649821335e-07
START_1,y_g,28.6906190500498,7.321888471508559e-07
START_1,y_g,29.09471227610684,8.531851071901054e-07
START_1,y_g,29.49880550216388,7.488129892109391e-07
START_1,y_g,29.90289872822092,5.676775825102132e-07
START_1,y_g,30.306991954277958,7.973526626512056e-07
START_1,y_g,30.711085180334997,5.771295841125895e-07
START_1,y_g,31.115178406392037,4.862541171411943e-07
START_1,y_g,31.519271632449076,6.068921196335841e-07
START_1,y_g,31.923364858506115,6.352983205216501e-07
START_1,y_g,32.327458084563155,9.440019784426779e-07
START_1,y_g,32.7315513106202,6.093768162369909e-07
START_1,y_g,33.13564453667723,6.224629409839123e-07
START_1,y_g,33.539737762734276,7.561218400924835e-07
START_1,y_g,33.94383098879131,4.04110987717058e-07
