name,axis,frequency_hz,psd_g2_per_hz
PRE_1,y_g,4.036858724758334,2.7577173972688926e-07
PRE_1,y_g,4.440544597234167,3.0559510629922235e-07
PRE_1,y_g,4.84423046971,3.602116272016463e-07
PRE_1,y_g,5.2479163421858335,3.535617017838535e-07
PRE_1,y_g,5.651602214661668,4.7365747255977687e-07
PRE_1,y_g,6.055288087137501,4.5746254821874017e-07
PRE_1,y_g,6.458973959613334,4.0763896184305433e-07
PRE_1,y_g,6.862659832089167,4.211305476711022e-07
PRE_1,y_g,7.266345704565,3.975033293561564e-07
PRE_1,y_g,7.6700315770408345,3.777830466154843e-07
PRE_1,y_g,8.073717449516668,3.0915687124093273e-07
PRE_1,y_g,8.477403321992501,3.0630446294310276e-07
PRE_1,y_g,8.881089194468334,4.0456242800012656e-07
PRE_1,y_g,9.284775066944167,2.907160389546047e-07
PRE_1,y_g,9.68846093942,2.8860557461867363e-07
PRE_1,y_g,10.092146811895834,3.0857693169980736e-07
PRE_1,y_g,10.495832684371667,3.308754598028068e-07
PRE_1,y_g,10.899518556847502,3.174619620926086e-07
PRE_1,y_g,11.303204429323335,3.507947503389545e-07
PRE_1,y_g,11.706890301799168,3.9615823655509947e-07
PRE_1,y_g,12.110576174275002,4.82802219128698e-07
PRE_1,y_g,12.514262046750835,3.648913545071043e-07
PRE_1,y_g,12.917947919226668,3.051885316820689e-07
PRE_1,y_g,13.321633791702501,2.4013605371944306e-07
PRE_1,y_g,13.725319664178334,1.806888712532197e-07
PRE_1,y_g,14.129005536654168,3.250734653472701e-07
PRE_1,y_g,14.53269140913,3.845180448204476e-07
PRE_1,y_g,14.936377281605834,4.215700633973523e-07
PRE_1,y_g,15.340063154081669,3.80631316144656e-07
PRE_1,y_g,15.743749026557502,3.91502331761048e-07
PRE_1,y_g,16.147434899033335,3.2581385765537797e-07
PRE_1,y_g,16.55112077150917,2.3836609438093698e-07
PRE_1,y_g,16.954806643985002,3.9249987391112784e-07
PRE_1,y_g,17.358492516460835,4.167469380538898e-07
PRE_1,y_g,17.76217838893667,3.544611769620864e-07
PRE_1,y_g,18.1658642614125,3.3827504955699174e-07
PRE_1,y_g,18.569550133888335,3.9861505738518243e-07
PRE_1,y_g,18.973236006364168,2.5841909339418923e-07
PRE_1,y_g,19.37692187884,2.789006685926238e-07
PRE_1,y_g,19.780607751315834,2.7063760866349753e-07
PRE_1,y_g,20.184293623791667,3.090372245848495e-07
PRE_1,y_g,20.5879794962675,3.9233588607485726e-07
PRE_1,y_g,20.991665368743334,2.994203768171406e-07
PRE_1,y_g,21.395351241219167,3.603213024280914e-07
PRE_1,y_g,21.799037113695004,3.147940478947545e-07
PRE_1,y_g,22.202722986170837,3.6357774471595815e-07
PRE_1,y_g,22.60640885864667,3.4268091681018795e-07
PRE_1,y_g,23.010094731122503,3.252727430942062e-07
PRE_1,y_g,23.413780603598337,3.8520234012815286e-07
PRE_1,y_g,23.81746647607417,2.9104620559848325e-07
PRE_1,y_g,24.221152348550003,2.7450900675744993e-07
PRE_1,y_g,24.624838221025836,3.132028293957804e-07
PRE_1,y_g,25.02852409350167,3.101976074320318e-07
PRE_1,y_g,25.432209965977503,4.6258331320450706e-07
PRE_1,y_g,25.835895838453336,3.646471077444955e-07
PRE_1,y_g,26.23958171092917,2.468981360951974e-07
PRE_1,y_g,26.643267583405002,3.078255461542542e-07
PRE_1,y_g,27.046953455880836,4.0363756192845576e-07
PRE_1,y_g,27.45063932835667,3.6415759592622916e-07
PRE_1,y_g,27.854325200832502,2.744492263924655e-07
PRE_1,y_g,28.258011073308335,2.3318033999052376e-07
PRE_1,y_g,28.66169694578417,4.112427328629726e-07
PRE_1,y_g,29.06538281826,3.372220013008879e-07
PRE_1,y_g,29.469068690735835,2.2105799209820772e-07
PRE_1,y_g,29.872754563211668,2.1675494034420847e-07
PRE_1,y_g,30.276440435687505,3.5577569120900613e-07
PRE_1,y_g,30.680126308163338,4.000616994781118e-07
PRE_1,y_g,31.08381218063917,2.95890427813035e-07
PRE_1,y_g,31.487498053115004,3.230047303736623e-07
PRE_1,y_g,31.891183925590838,2.6473585766830437e-07
PRE_1,y_g,32.29486979806667,2.782852114237361e-07
PRE_1,y_g,32.698555670542504,2.569641676019061e-07
PRE_1,y_g,33.10224154301834,2.3513974820550598e-07
PRE_1,y_g,33.50592741549417,2.793182793806691e-07
PRE_1,y_g,33.909613287970004,4.635064710103934e-07
PRE_1,y_g,34.31329916044584,5.54098521964495e-07
PRE_1,y_g,34.71698503292167,4.870475577144383e-07
PRE_1,y_g,35.1206709053975,3.08022320240295e-07
PRE_1,y_g,35.52435677787334,3.7167385090360753e-07
PRE_1,y_g,35.92804265034917,3.375487861382012e-07
PRE_1,y_g,36.331728522825,3.794858429315216e-07
PRE_1,y_g,36.735414395300836,4.0274440366381046e-07
PRE_1,y_g,37.13910026777667,3.75442252628878e-07
PRE_1,y_g,37.5427861402525,3.1665748558667224e-07
PRE_1,y_g,37.946472012728336,2.5515460794531104e-07
PRE_1,y_g,38.35015788520417,3.3998653839253387e-07
PRE_1,y_g,38.75384375768,3.260830450347334e-07
PRE_1,y_g,39.157529630155835,2.0940283208480744e-07
PRE_1,y_g,39.56121550263167,2.9768768190829007e-07
PRE_1,y_g,39.9649013751075,3.778950351046636e-07
PRE_1,y_g,40.368587247583335,3.15068640388747e-07
PRE_1,y_g,40.77227312005917,3.236569623043685e-07
PRE_1,y_g,41.175958992535,5.184992521968508e-07
PRE_1,y_g,41.579644865010835,4.161260967161173e-07
PRE_1,y_g,41.98333073748667,4.0561291666201054e-07
PRE_1,y_g,42.3870166099625,3.85514261462704e-07
PRE_1,y_g,42.790702482438334,3.8136797522165e-07
