window,window_start_ns,window_complete_ns,elapsed_s,method,input_sha256,dispatch_ns,worker_start_ns,decision_ns,processing_ms,dispatch_to_decision_ms,score,threshold,prediction,error,window_to_decision_ms
111,10204742513413,10205350999247,68.549835537,tflite_autoencoder,4d53b793df6a783625cdad98e1f9bbbe603bc801bb6d267410a30fb15b6c0cb0,10205351518839,10205351694506,10205355011394,3.316888,3.492555,0.2558824729978728,0.47720259914362284,0,,4.012147
111,10204742513413,10205350999247,68.56839057,isolation_forest,4d53b793df6a783625cdad98e1f9bbbe603bc801bb6d267410a30fb15b6c0cb0,10205351518839,10205351883228,10205373566427,21.683199,22.047588,0.3815518229656405,0.4833547401595273,0,,22.56718
111,10204742513413,10205350999247,68.549740815,rms,4d53b793df6a783625cdad98e1f9bbbe603bc801bb6d267410a30fb15b6c0cb0,10205351518839,10205354789357,10205354916672,0.127315,3.397833,0.5207716187441066,1.296361072562011,0,,3.917425
112,10205360955263,10205968709245,69.167335387,tflite_autoencoder,29c9e2d8b5d3e696da6d2d467ec18d3196ab54b1b5f7f7e6c27bc2e95e56c5c3,10205969182375,10205969361504,10205972511244,3.14974,3.328869,0.5129376766426219,0.47720259914362284,1,,3.801999
112,10205360955263,10205968709245,69.185956142,isolation_forest,29c9e2d8b5d3e696da6d2d467ec18d3196ab54b1b5f7f7e6c27bc2e95e56c5c3,10205969182375,10205969720097,10205991131999,21.411902,21.949624,0.409746582453176,0.4833547401595273,0,,22.422754
112,10205360955263,10205968709245,69.164505407,rms,29c9e2d8b5d3e696da6d2d467ec18d3196ab54b1b5f7f7e6c27bc2e95e56c5c3,10205969182375,10205969539227,10205969681264,0.142037,0.498889,0.7296683639449223,1.296361072562011,0,,0.972019
113,10205976351040,10206585802355,69.788141737,tflite_autoencoder,c449cc1c2ba68eb9253ea302e9a2395ed5b3e283917881e00d6c4cd4f863ebd2,10206586295133,10206586475725,10206593317594,6.841869,7.022461,4.475567962391058,0.47720259914362284,1,,7.515239
113,10205976351040,10206585802355,69.803570937,isolation_forest,c449cc1c2ba68eb9253ea302e9a2395ed5b3e283917881e00d6c4cd4f863ebd2,10206586295133,10206586817670,10206608746794,21.929124,22.451661,0.5934837692992386,0.4833547401595273,1,,22.944439
113,10205976351040,10206585802355,69.781601368,rms,c449cc1c2ba68eb9253ea302e9a2395ed5b3e283917881e00d6c4cd4f863ebd2,10206586295133,10206586641448,10206586777225,0.135777,0.482092,2.130897062527579,1.296361072562011,1,,0.97487
114,10206597529556,10207202756632,70.403726311,tflite_autoencoder,48037d8ce30a2539a015ddd1fb1c233665f458d06cd37363bf0150c99a3d23db,10207203212224,10207203626891,10207208902168,5.275277,5.689944,1.051664587613061,0.47720259914362284,1,,6.145536
114,10206597529556,10207202756632,70.420156084,isolation_forest,48037d8ce30a2539a015ddd1fb1c233665f458d06cd37363bf0150c99a3d23db,10207203212224,10207203751391,10207225331941,21.58055,22.119717,0.4252533506303429,0.4833547401595273,0,,22.575309
114,10206597529556,10207202756632,70.398413645,rms,48037d8ce30a2539a015ddd1fb1c233665f458d06cd37363bf0150c99a3d23db,10207203212224,10207203391095,10207203589502,0.198407,0.377278,1.0547103003358718,1.296361072562011,0,,0.83287
115,10207212442630,10207821377908,71.020082532,tflite_autoencoder,b8be87f25c84cb6a6151568a4b1c57c827d0b82a630e7a82823dd594ac49a44b,10207821960853,10207822147982,10207825258389,3.110407,3.297536,0.25190256944128614,0.47720259914362284,0,,3.880481
115,10207212442630,10207821377908,71.040510342,isolation_forest,b8be87f25c84cb6a6151568a4b1c57c827d0b82a630e7a82823dd594ac49a44b,10207821960853,10207822524908,10207845686199,23.161291,23.725346,0.384683358093391,0.4833547401595273,0,,24.308291
115,10207212442630,10207821377908,71.017305403,rms,b8be87f25c84cb6a6151568a4b1c57c827d0b82a630e7a82823dd594ac49a44b,10207821960853,10207822330575,10207822481260,0.150685,0.520407,0.5168215737734153,1.296361072562011,0,,1.103352
116,10207830959888,10208439139907,71.637969938,tflite_autoencoder,5a3dbd2f0c95d707b9758c0270bd4ff901f7374466442e32fd2db417a8e18572,10208439624167,10208440039500,10208443145795,3.106295,3.521628,0.26436662128907645,0.47720259914362284,0,,4.005888
116,10207830959888,10208439139907,71.657564563,isolation_forest,5a3dbd2f0c95d707b9758c0270bd4ff901f7374466442e32fd2db417a8e18572,10208439624167,10208440155944,10208462740420,22.584476,23.116253,0.3768922821304929,0.4833547401595273,0,,23.600513
116,10207830959888,10208439139907,71.634811865,rms,5a3dbd2f0c95d707b9758c0270bd4ff901f7374466442e32fd2db417a8e18572,10208439624167,10208439804278,10208439987722,0.183444,0.363555,0.5337231575953878,1.296361072562011,0,,0.847815
117,10208445858610,10209056298629,72.256666808,tflite_autoencoder,8e7a92908755526981a4dabac9a0f1ad0ddc10f1aa143cf6a936a74b4b6162ae,10209056821110,10209057240999,10209061842665,4.601666,5.021555,3.7429478415919384,0.47720259914362284,1,,5.544036
117,10208445858610,10209056298629,72.273735007,isolation_forest,8e7a92908755526981a4dabac9a0f1ad0ddc10f1aa143cf6a936a74b4b6162ae,10209056821110,10209057366369,10209078910864,21.544495,22.089754,0.5612845328939006,0.4833547401595273,1,,22.612235
117,10208445858610,10209056298629,72.252025679,rms,8e7a92908755526981a4dabac9a0f1ad0ddc10f1aa143cf6a936a74b4b6162ae,10209056821110,10209057002684,10209057201536,0.198852,0.380426,1.940127329058114,1.296361072562011,1,,0.902907
118,10209063732220,10209673348054,72.871917604,tflite_autoencoder,b3716c3da7c2e45dd090e77175bc055a19ca1b287bf0bfbfc1974691e8a017fd,10209673829184,10209674003739,10209677093461,3.089722,3.264277,2.292236084863232,0.47720259914362284,1,,3.745407
118,10209063732220,10209673348054,72.89125447,isolation_forest,b3716c3da7c2e45dd090e77175bc055a19ca1b287bf0bfbfc1974691e8a017fd,10209673829184,10209674359610,10209696430327,22.070717,22.601143,0.5108848326051255,0.4833547401595273,1,,23.082273
118,10209063732220,10209673348054,72.86914579,rms,b3716c3da7c2e45dd090e77175bc055a19ca1b287bf0bfbfc1974691e8a017fd,10209673829184,10209674178554,10209674321647,0.143093,0.492463,1.5201678682457802,1.296361072562011,1,,0.973593
119,10209679675738,10210291191369,73.492530195,tflite_autoencoder,95fffb83bd2e6c104c1f849af8aa14b6843b45672f28b61c8a9e8a3a0a1bc76c,10210291675517,10210291867183,10210297706052,5.838869,6.030535,0.2814317273444675,0.47720259914362284,0,,6.514683
119,10209679675738,10210291191369,73.511454413,isolation_forest,95fffb83bd2e6c104c1f849af8aa14b6843b45672f28b61c8a9e8a3a0a1bc76c,10210291675517,10210292254665,10210316630270,24.375605,24.954753,0.38983555403319864,0.4833547401595273,0,,25.438901
119,10209679675738,10210291191369,73.48702953,rms,95fffb83bd2e6c104c1f849af8aa14b6843b45672f28b61c8a9e8a3a0a1bc76c,10210291675517,10210292058868,10210292205387,0.146519,0.52987,0.5255834094941896,1.296361072562011,0,,1.014018
120,10210304838828,10210907715998,74.105376622,tflite_autoencoder,6cf523c0bc28394091485b3be8451e64047def5b639e9cb3eac0af9551c4000c,10210908219887,10210908598739,10210910552479,1.95374,2.332592,0.27605119923030147,0.47720259914362284,0,,2.836481
120,10210304838828,10210907715998,74.125177765,isolation_forest,6cf523c0bc28394091485b3be8451e64047def5b639e9cb3eac0af9551c4000c,10210908219887,10210908708701,10210930353622,21.644921,22.133735,0.38253948325989856,0.4833547401595273,0,,22.637624
120,10210304838828,10210907715998,74.103387733,rms,6cf523c0bc28394091485b3be8451e64047def5b639e9cb3eac0af9551c4000c,10210908219887,10210908398979,10210908563590,0.164611,0.343703,0.5356200801261383,1.296361072562011,0,,0.847592
121,10210916201903,10211525962275,74.729414046,tflite_autoencoder,2c68ce2bea07d6432bcd8beb8a716e555c7f6bf583bb2b703317fc1db59d9ab4,10211526452405,10211526636349,10211534589903,7.953554,8.137498,2.8534188405989602,0.47720259914362284,1,,8.627628
121,10210916201903,10211525962275,74.744437394,isolation_forest,2c68ce2bea07d6432bcd8beb8a716e555c7f6bf583bb2b703317fc1db59d9ab4,10211526452405,10211526803312,10211549613251,22.809939,23.160846,0.5210579600490121,0.4833547401595273,1,,23.650976
121,10210916201903,10211525962275,74.72959249,rms,2c68ce2bea07d6432bcd8beb8a716e555c7f6bf583bb2b703317fc1db59d9ab4,10211526452405,10211534644014,10211534768347,0.124333,8.315942,1.6881053370748296,1.296361072562011,1,,8.806072
122,10211537678532,10212142988516,75.340804992,tflite_autoencoder,ff471ee1d98bda6967c900a36831bf258ed320dc9954aeea82261a36c09ba574,10212143464331,10212143647127,10212145980849,2.333722,2.516518,3.6868841926390448,0.47720259914362284,1,,2.992333
122,10211537678532,10212142988516,75.36076508,isolation_forest,ff471ee1d98bda6967c900a36831bf258ed320dc9954aeea82261a36c09ba574,10212143464331,10212144011757,10212165940937,21.92918,22.476606,0.5504438872821541,0.4833547401595273,1,,22.952421
122,10211537678532,10212142988516,75.338786307,rms,ff471ee1d98bda6967c900a36831bf258ed320dc9954aeea82261a36c09ba574,10212143464331,10212143829516,10212143962164,0.132648,0.497833,1.921370997869821,1.296361072562011,1,,0.973648
123,10212151053033,10212761241071,75.960036362,tflite_autoencoder,2fd5ea6a7b80dd4fe75afa6b3f4d6f35bb6e0f6cc1725ab1bbf4160aba49d5ad,10212761749868,10212761942405,10212765212219,3.269814,3.462351,0.26645207265326515,0.47720259914362284,0,,3.971148
123,10212151053033,10212761241071,75.979926968,isolation_forest,2fd5ea6a7b80dd4fe75afa6b3f4d6f35bb6e0f6cc1725ab1bbf4160aba49d5ad,10212761749868,10212762301275,10212785102825,22.80155,23.352957,0.3774556257584218,0.4833547401595273,0,,23.861754
123,10212151053033,10212761241071,75.957083918,rms,2fd5ea6a7b80dd4fe75afa6b3f4d6f35bb6e0f6cc1725ab1bbf4160aba49d5ad,10212761749868,10212762112719,10212762259775,0.147056,0.509907,0.5176207001416009,1.296361072562011,0,,1.018704
124,10212770960662,10213377437535,76.576857343,tflite_autoencoder,6768b19c7f599d4163724c1fc1d62090388a5da1b3895dc6b1dc46a98b0408a7,10213379087238,10213381794682,10213382033200,0.238518,2.945962,0.6414034274577821,0.47720259914362284,1,,4.595665
124,10212770960662,10213377437535,76.592778229,isolation_forest,6768b19c7f599d4163724c1fc1d62090388a5da1b3895dc6b1dc46a98b0408a7,10213379087238,10213379394238,10213397954086,18.559848,18.866848,0.4182804599881578,0.4833547401595273,0,,20.516551
124,10212770960662,10213377437535,76.574191566,rms,6768b19c7f599d4163724c1fc1d62090388a5da1b3895dc6b1dc46a98b0408a7,10213379087238,10213379220349,10213379367423,0.147074,0.280185,0.8096210929942519,1.296361072562011,0,,1.929888
125,10213383891293,10213996291739,77.193796492,tflite_autoencoder,7ad4b5a8b8591fc3790f238541cc718624043d03585e6b711574dffbe99dbc6f,10213996660553,10213996968461,10213998972349,2.003888,2.311796,0.4801087061516303,0.47720259914362284,1,,2.68061
125,10213383891293,10213996291739,77.20680447,isolation_forest,7ad4b5a8b8591fc3790f238541cc718624043d03585e6b711574dffbe99dbc6f,10213996660553,10213997060053,10214011980327,14.920274,15.319774,0.4083363224166295,0.4833547401595273,0,,15.688588
125,10213383891293,10213996291739,77.191764233,rms,7ad4b5a8b8591fc3790f238541cc718624043d03585e6b711574dffbe99dbc6f,10213996660553,10213996793127,10213996940090,0.146963,0.279537,0.6962425019416588,1.296361072562011,0,,0.648351
126,10214000884774,10214612812758,77.809736789,tflite_autoencoder,5a4d0cce5f1ee6d0d953ba4f9c88915ae2db0ea4d627b2913c0bb6a3a59a19c1,10214613183554,10214613314813,10214614912646,1.597833,1.729092,0.2301076724688708,0.47720259914362284,0,,2.099888
126,10214000884774,10214612812758,77.823215064,isolation_forest,5a4d0cce5f1ee6d0d953ba4f9c88915ae2db0ea4d627b2913c0bb6a3a59a19c1,10214613183554,10214613573369,10214628390921,14.817552,15.207367,0.37706094409835067,0.4833547401595273,0,,15.578163
126,10214000884774,10214612812758,77.808369567,rms,5a4d0cce5f1ee6d0d953ba4f9c88915ae2db0ea4d627b2913c0bb6a3a59a19c1,10214613183554,10214613442165,10214613545424,0.103259,0.36187,0.5038212586542434,1.296361072562011,0,,0.732666
127,10214619669978,10215230537795,78.428201567,tflite_autoencoder,1c615392ebb7f62881287090d96aaeef1e2928f3b8cead3d7af932c440e66ba8,10215230889536,10215232610128,10215233377424,0.767296,2.487888,0.22395740903005812,0.47720259914362284,0,,2.839629
127,10214619669978,10215230537795,78.440948601,isolation_forest,1c615392ebb7f62881287090d96aaeef1e2928f3b8cead3d7af932c440e66ba8,10215230889536,10215231190332,10215246124458,14.934126,15.234922,0.3814861439207116,0.4833547401595273,0,,15.586663
127,10214619669978,10215230537795,78.425987475,rms,1c615392ebb7f62881287090d96aaeef1e2928f3b8cead3d7af932c440e66ba8,10215230889536,10215231016758,10215231163332,0.146574,0.273796,0.5103593805390803,1.296361072562011,0,,0.625537
128,10215238269293,10215847126777,79.044154309,tflite_autoencoder,37345f2281e99be0d5b18fa0fa840e1628d67b67f3d9fa2c55a9a18db8370691,10215847527796,10215847834814,10215849330166,1.495352,1.80237,0.21658412427556792,0.47720259914362284,0,,2.203389
128,10215238269293,10215847126777,79.057880435,isolation_forest,37345f2281e99be0d5b18fa0fa840e1628d67b67f3d9fa2c55a9a18db8370691,10215847527796,10215847921240,10215863056292,15.135052,15.528496,0.3805922400207562,0.4833547401595273,0,,15.929515
128,10215238269293,10215847126777,79.042631346,rms,37345f2281e99be0d5b18fa0fa840e1628d67b67f3d9fa2c55a9a18db8370691,10215847527796,10215847657000,10215847807203,0.150203,0.279407,0.4970953396714793,1.296361072562011,0,,0.680426
129,10215854160424,10216464720278,79.661557291,tflite_autoencoder,1d2af6c697ac0656bd893fc012205e548197282e31162eb95358ee1c35699efc,10216465090334,10216465406000,10216466733148,1.327148,1.642814,0.23938089461770082,0.47720259914362284,0,,2.01287
129,10215854160424,10216464720278,79.675223269,isolation_forest,1d2af6c697ac0656bd893fc012205e548197282e31162eb95358ee1c35699efc,10216465090334,10216465502185,10216480399126,14.896941,15.308792,0.3849070966878281,0.4833547401595273,0,,15.678848
129,10215854160424,10216464720278,79.660204625,rms,1d2af6c697ac0656bd893fc012205e548197282e31162eb95358ee1c35699efc,10216465090334,10216465227389,10216465380482,0.153093,0.290148,0.49902416425647994,1.296361072562011,0,,0.660204
130,10216472281406,10217083171612,80.279882921,tflite_autoencoder,d70a2de234c2f35c31fefed3fc974ea3451de1605e064ff07b6b0982eb38534d,10217083585983,10217083723631,10217085058778,1.335147,1.472795,0.24144548573558952,0.47720259914362284,0,,1.887166
130,10216472281406,10217083171612,80.293589603,isolation_forest,d70a2de234c2f35c31fefed3fc974ea3451de1605e064ff07b6b0982eb38534d,10217083585983,10217083995094,10217098765460,14.770366,15.179477,0.38508800996585807,0.4833547401595273,0,,15.593848
130,10216472281406,10217083171612,80.278789385,rms,d70a2de234c2f35c31fefed3fc974ea3451de1605e064ff07b6b0982eb38534d,10217083585983,10217083857594,10217083965242,0.107648,0.379259,0.5391799617466767,1.296361072562011,0,,0.79363
131,10217091171425,10217699801132,80.898102441,tflite_autoencoder,647362ae07599fda579e1975abbcbff79876366ee0a12cca4c30b7d8123d13ee,10217700177928,10217702957761,10217703278298,0.320537,3.10037,0.2082125450442002,0.47720259914362284,0,,3.477166
131,10217091171425,10217699801132,80.910818253,isolation_forest,647362ae07599fda579e1975abbcbff79876366ee0a12cca4c30b7d8123d13ee,10217700177928,10217700480243,10217715994110,15.513867,15.816182,0.37770389657584763,0.4833547401595273,0,,16.192978
131,10217091171425,10217699801132,80.895277516,rms,647362ae07599fda579e1975abbcbff79876366ee0a12cca4c30b7d8123d13ee,10217700177928,10217700304187,10217700453373,0.149186,0.275445,0.4873025281600586,1.296361072562011,0,,0.652241
132,10217708218315,10218317965429,81.523411385,tflite_autoencoder,5d36519157e956e1f2a0f2e68591e91e871884d76d7e559eff2d42db8e3e2b5a,10218318480707,10218320954540,10218328587242,7.632702,10.106535,0.21998972474900094,0.47720259914362284,0,,10.621813
132,10217708218315,10218317965429,81.538307696,isolation_forest,5d36519157e956e1f2a0f2e68591e91e871884d76d7e559eff2d42db8e3e2b5a,10218318480707,10218318849374,10218343483553,24.634179,25.002846,0.38177429409779157,0.4833547401595273,0,,25.518124
132,10217708218315,10218317965429,81.513639128,rms,5d36519157e956e1f2a0f2e68591e91e871884d76d7e559eff2d42db8e3e2b5a,10218318480707,10218318640707,10218318814985,0.174278,0.334278,0.4996471579990239,1.296361072562011,0,,0.849556
133,10218329956149,10218935283634,82.139026553,tflite_autoencoder,81c904a0039f39c0c0afd8bb805e2b989fe776208d05c4942b424f28dccb2078,10218935785431,10218936218208,10218944202410,7.984202,8.416979,0.24959588836208502,0.47720259914362284,0,,8.918776
133,10218329956149,10218935283634,82.164605751,isolation_forest,81c904a0039f39c0c0afd8bb805e2b989fe776208d05c4942b424f28dccb2078,10218935785431,10218936332523,10218969781608,33.449085,33.996177,0.3771490948040299,0.4833547401595273,0,,34.497974
133,10218329956149,10218935283634,82.130994333,rms,81c904a0039f39c0c0afd8bb805e2b989fe776208d05c4942b424f28dccb2078,10218935785431,10218935970579,10218936170190,0.199611,0.384759,0.507475446683148,1.296361072562011,0,,0.886556
134,10218971020626,10219552101691,82.749957482,tflite_autoencoder,1ec4d83fa40c6db9ce780d67e0afcddc413d069eae2f0c435e7642c847005a8e,10219552934988,10219553432173,10219555133339,1.701166,2.198351,0.24098900643011492,0.47720259914362284,0,,3.031648
134,10218971020626,10219552101691,82.768163978,isolation_forest,1ec4d83fa40c6db9ce780d67e0afcddc413d069eae2f0c435e7642c847005a8e,10219552934988,10219553553191,10219573339835,19.786644,20.404847,0.3810197993996487,0.4833547401595273,0,,21.238144
134,10218971020626,10219552101691,82.74821313,rms,1ec4d83fa40c6db9ce780d67e0afcddc413d069eae2f0c435e7642c847005a8e,10219552934988,10219553129858,10219553388987,0.259129,0.453999,0.5111846262259997,1.296361072562011,0,,1.287296
135,10219560370560,10220171589804,83.37861887,tflite_autoencoder,2d6c8a9ff0fb84c036010768942aef4b3a6ef031794be92a06362c8aadf1cf24,10220172802581,10220182782264,10220183794727,1.012463,10.992146,0.24404663078329727,0.47720259914362284,0,,12.204923
135,10219560370560,10220171589804,83.394579107,isolation_forest,2d6c8a9ff0fb84c036010768942aef4b3a6ef031794be92a06362c8aadf1cf24,10220172802581,10220173123729,10220199754964,26.631235,26.952383,0.39068450848515796,0.4833547401595273,0,,28.16516
135,10219560370560,10220171589804,83.377868981,rms,2d6c8a9ff0fb84c036010768942aef4b3a6ef031794be92a06362c8aadf1cf24,10220172802581,10220182936005,10220183044838,0.108833,10.242257,0.511816214760293,1.296361072562011,0,,11.455034
136,10220184973208,10220788089194,83.987347133,tflite_autoencoder,8ff308e0c517c47615864eb880968ebb23c7ff4e4946d338eeb1e2be21bf259a,10220788588009,10220791824823,10220792522990,0.698167,3.934981,0.24676126779980967,0.47720259914362284,0,,4.433796
136,10220184973208,10220788089194,84.01183896,isolation_forest,8ff308e0c517c47615864eb880968ebb23c7ff4e4946d338eeb1e2be21bf259a,10220788588009,10220788896398,10220817014817,28.118419,28.426808,0.38381749319788,0.4833547401595273,0,,28.925623
136,10220184973208,10220788089194,83.983689041,rms,8ff308e0c517c47615864eb880968ebb23c7ff4e4946d338eeb1e2be21bf259a,10220788588009,10220788723713,10220788864898,0.141185,0.276889,0.5077445012884886,1.296361072562011,0,,0.775704
137,10220793940008,10221405192715,84.604959209,tflite_autoencoder,900c0a19f4f2e1f4083d5cf3cb5e030054ac8b5ece8c639fd0b110c804d03334,10221405759826,10221406135067,10221410135066,3.999999,4.37524,0.24140277968520854,0.47720259914362284,0,,4.942351
137,10220793940008,10221405192715,84.616675891,isolation_forest,900c0a19f4f2e1f4083d5cf3cb5e030054ac8b5ece8c639fd0b110c804d03334,10221405759826,10221406234585,10221421851748,15.617163,16.091922,0.3884673935815003,0.4833547401595273,0,,16.659033
137,10220793940008,10221405192715,84.600922302,rms,900c0a19f4f2e1f4083d5cf3cb5e030054ac8b5ece8c639fd0b110c804d03334,10221405759826,10221405932418,10221406098159,0.165741,0.338333,0.5061980683250933,1.296361072562011,0,,0.905444
138,10221412244121,10222021938902,85.219429637,tflite_autoencoder,39c486cc448c94d04d1e51436157c5866f4a56fdf965ec401ce2963f56e23dbc,10222022312272,10222024231124,10222024605494,0.37437,2.293222,0.22125615443791427,0.47720259914362284,0,,2.666592
138,10221412244121,10222021938902,85.23232919,isolation_forest,39c486cc448c94d04d1e51436157c5866f4a56fdf965ec401ce2963f56e23dbc,10222022312272,10222022620106,10222037505047,14.884941,15.192775,0.3873196888472314,0.4833547401595273,0,,15.566145
138,10221412244121,10222021938902,85.217416378,rms,39c486cc448c94d04d1e51436157c5866f4a56fdf965ec401ce2963f56e23dbc,10222022312272,10222022443495,10222022592235,0.14874,0.279963,0.5169496303652119,1.296361072562011,0,,0.653333
139,10222029249141,10222640543293,85.838135269,tflite_autoencoder,372f1820c4dcab11e7c7917cb216fd40261f6bd2ec968d3c66b2c1d0ecea604f,10222641445811,10222641983070,10222643311126,1.328056,1.865315,0.24444856166459203,0.47720259914362284,0,,2.767833
139,10222029249141,10222640543293,85.85327845,isolation_forest,372f1820c4dcab11e7c7917cb216fd40261f6bd2ec968d3c66b2c1d0ecea604f,10222641445811,10222642099922,10222658454307,16.354385,17.008496,0.3769088089070336,0.4833547401595273,0,,17.911014
139,10222029249141,10222640543293,85.836762269,rms,372f1820c4dcab11e7c7917cb216fd40261f6bd2ec968d3c66b2c1d0ecea604f,10222641445811,10222641651978,10222641938126,0.286148,0.492315,0.5041528436884924,1.296361072562011,0,,1.394833
140,10222644697459,10223257584258,86.454418901,tflite_autoencoder,8d081f4e4d7ed62bc2c05c056993ae1c5b3c51dc7b11dba059901314ff5b0812,10223258022073,10223258153888,10223259594758,1.44087,1.572685,0.21897090388826967,0.47720259914362284,0,,2.0105
140,10222644697459,10223257584258,86.468213379,isolation_forest,8d081f4e4d7ed62bc2c05c056993ae1c5b3c51dc7b11dba059901314ff5b0812,10223258022073,10223258414165,10223273389236,14.975071,15.367163,0.3803665900759201,0.4833547401595273,0,,15.804978
140,10222644697459,10223257584258,86.453208494,rms,8d081f4e4d7ed62bc2c05c056993ae1c5b3c51dc7b11dba059901314ff5b0812,10223258022073,10223258285314,10223258384351,0.099037,0.362278,0.4841931537536512,1.296361072562011,0,,0.800093
141,10223264282294,10223875592964,87.07277481,tflite_autoencoder,822218dfbcaf8cad4b7285d9d8339e4b2fcd696f3568ccde4ce66acaa7d2728d,10223875982316,10223876306964,10223877950667,1.643703,1.968351,0.24712232439554013,0.47720259914362284,0,,2.357703
141,10223264282294,10223875592964,87.090292065,isolation_forest,822218dfbcaf8cad4b7285d9d8339e4b2fcd696f3568ccde4ce66acaa7d2728d,10223875982316,10223876403353,10223895467922,19.064569,19.485606,0.3822796451613532,0.4833547401595273,0,,19.874958
141,10223264282294,10223875592964,87.071103199,rms,822218dfbcaf8cad4b7285d9d8339e4b2fcd696f3568ccde4ce66acaa7d2728d,10223875982316,10223876132575,10223876279056,0.146481,0.29674,0.5048311645352184,1.296361072562011,0,,0.686092
142,10223881952185,10224493169189,87.693224293,tflite_autoencoder,66704cc8ddbc880e7fb46b46222cb974a8169a2abcd17345373b50a7064c7781,10224493669244,10224497391817,10224498400150,1.008333,4.730906,0.21848577142448478,0.47720259914362284,0,,5.230961
142,10223881952185,10224493169189,87.710474086,isolation_forest,66704cc8ddbc880e7fb46b46222cb974a8169a2abcd17345373b50a7064c7781,10224493669244,10224494072374,10224515649943,21.577569,21.980699,0.38267342741224214,0.4833547401595273,0,,22.480754
142,10223881952185,10224493169189,87.688859257,rms,66704cc8ddbc880e7fb46b46222cb974a8169a2abcd17345373b50a7064c7781,10224493669244,10224493836448,10224494035114,0.198666,0.36587,0.5109183523516917,1.296361072562011,0,,0.865925
143,10224500260557,10225110027562,88.309760278,tflite_autoencoder,a18e0b0274fd8cd273b7168b82d32acf3ccf8e35ab37efd7156af1af8e3bd696,10225112183265,10225114602616,10225114936135,0.333519,2.75287,0.25616920381689895,0.47720259914362284,0,,4.908573
143,10224500260557,10225110027562,88.344570973,isolation_forest,a18e0b0274fd8cd273b7168b82d32acf3ccf8e35ab37efd7156af1af8e3bd696,10225112183265,10225112774580,10225149746830,36.97225,37.563565,0.38365950447931757,0.4833547401595273,0,,39.719268
143,10224500260557,10225110027562,88.3075365,rms,a18e0b0274fd8cd273b7168b82d32acf3ccf8e35ab37efd7156af1af8e3bd696,10225112183265,10225112448024,10225112712357,0.264333,0.529092,0.5237176084715788,1.296361072562011,0,,2.684795
144,10225117958301,10225728114898,88.930215465,tflite_autoencoder,e7f11b675608dc7c6a0556a4f2a6536435847ea943f182e415df51617d1c16fc,10225729089897,10225732540600,10225735391322,2.850722,6.301425,0.2536055919301559,0.47720259914362284,0,,7.276424
144,10225117958301,10225728114898,88.957853884,isolation_forest,e7f11b675608dc7c6a0556a4f2a6536435847ea943f182e415df51617d1c16fc,10225729089897,10225732702878,10225763029741,30.326863,33.939844,0.37797228383170123,0.4833547401595273,0,,34.914843
144,10225117958301,10225728114898,88.927293003,rms,e7f11b675608dc7c6a0556a4f2a6536435847ea943f182e415df51617d1c16fc,10225729089897,10225732164156,10225732468860,0.304704,3.378963,0.5117196473570252,1.296361072562011,0,,4.353962
145,10225735501896,10226346752122,89.548529338,tflite_autoencoder,caa83a0bd40a1a6a32704e9dd2717393ff3e6eb6b64a67196bbce7b69fe64e75,10226347654863,10226351830399,10226353705195,1.874796,6.050332,0.2529233823142541,0.47720259914362284,0,,6.953073
145,10225735501896,10226346752122,89.625469561,isolation_forest,caa83a0bd40a1a6a32704e9dd2717393ff3e6eb6b64a67196bbce7b69fe64e75,10226347654863,10226348251567,10226430645418,82.393851,82.990555,0.3800731404837801,0.4833547401595273,0,,83.893296
145,10225735501896,10226346752122,89.543029006,rms,caa83a0bd40a1a6a32704e9dd2717393ff3e6eb6b64a67196bbce7b69fe64e75,10226347654863,10226347900085,10226348204863,0.304778,0.55,0.5136304427004598,1.296361072562011,0,,1.452741
146,10226354243750,10226961745089,90.159545157,tflite_autoencoder,573e8a3fe1f303f0a05f81ae70ad6fd8255748612e36439eab4ee3e3f1578328,10226962682107,10226963151959,10226964721014,1.569055,2.038907,0.2645812642939483,0.47720259914362284,0,,2.975925
146,10226354243750,10226961745089,90.179531912,isolation_forest,573e8a3fe1f303f0a05f81ae70ad6fd8255748612e36439eab4ee3e3f1578328,10226962682107,10226963269255,10226984707769,21.438514,22.025662,0.37906585438954554,0.4833547401595273,0,,22.96268
146,10226354243750,10226961745089,90.157934769,rms,573e8a3fe1f303f0a05f81ae70ad6fd8255748612e36439eab4ee3e3f1578328,10226962682107,10226962852052,10226963110626,0.258574,0.428519,0.5227237746950798,1.296361072562011,0,,1.365537
147,10226968606884,10227580537369,90.778987012,tflite_autoencoder,78e430643ad984d137710bca45efd05b4a288da2eb31443164b4bff957803dc6,10227581481443,10227581918702,10227584162869,2.244167,2.681426,0.2527152945488951,0.47720259914362284,0,,3.6255
147,10226968606884,10227580537369,90.801281321,isolation_forest,78e430643ad984d137710bca45efd05b4a288da2eb31443164b4bff957803dc6,10227581481443,10227582083999,10227606457178,24.373179,24.975735,0.3801762310059031,0.4833547401595273,0,,25.919809
147,10226968606884,10227580537369,90.776682568,rms,78e430643ad984d137710bca45efd05b4a288da2eb31443164b4bff957803dc6,10227581481443,10227581635814,10227581858425,0.222611,0.376982,0.5054013199600723,1.296361072562011,0,,1.321056
